"Step","tracer_ema_up_freq_1 - Teacher_teacher_avg_entropy_combined","tracer_ema_up_freq_1 - Teacher_teacher_avg_entropy_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_avg_entropy_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_avg_entropy_combined","tracer_ema_up_freq_500 - Teacher_teacher_avg_entropy_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_2500 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_1000 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_500 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_avg_entropy_combined__MAX","tracer_beta_1.5 - Teacher_teacher_avg_entropy_combined","tracer_beta_1.5 - Teacher_teacher_avg_entropy_combined__MIN","tracer_beta_1.5 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_50 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_avg_entropy_combined__MAX","tracer_beta_1.0 - Teacher_teacher_avg_entropy_combined","tracer_beta_1.0 - Teacher_teacher_avg_entropy_combined__MIN","tracer_beta_1.0 - Teacher_teacher_avg_entropy_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_avg_entropy_combined","tracer_bma_up_freq_5 - Teacher_teacher_avg_entropy_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_avg_entropy_combined__MAX","tracer_beta_0.2 - Teacher_teacher_avg_entropy_combined","tracer_beta_0.2 - Teacher_teacher_avg_entropy_combined__MIN","tracer_beta_0.2 - Teacher_teacher_avg_entropy_combined__MAX"
"4549","0.4155026078224182","0.4155026078224182","0.4155026078224182","0.5216525793075562","0.5216525793075562","0.5216525793075562","0.9445805549621582","0.9445805549621582","0.9445805549621582","0.884825587272644","0.884825587272644","0.884825587272644","0.830998420715332","0.830998420715332","0.830998420715332","0.5767039060592651","0.5767039060592651","0.5767039060592651","0.7390743494033813","0.7390743494033813","0.7390743494033813","0.6120941638946533","0.6120941638946533","0.6120941638946533","0.719435453414917","0.719435453414917","0.719435453414917","0.8385776877403259","0.8385776877403259","0.8385776877403259"
"4550","0.3772905766963959","0.3772905766963959","0.3772905766963959","0.5137213468551636","0.5137213468551636","0.5137213468551636","0.9753668904304504","0.9753668904304504","0.9753668904304504","0.9058195352554321","0.9058195352554321","0.9058195352554321","0.8420851230621338","0.8420851230621338","0.8420851230621338","0.557202935218811","0.557202935218811","0.557202935218811","0.733672022819519","0.733672022819519","0.733672022819519","0.5893727540969849","0.5893727540969849","0.5893727540969849","0.7085111737251282","0.7085111737251282","0.7085111737251282","0.8506292104721069","0.8506292104721069","0.8506292104721069"
"4551","0.41633081436157227","0.41633081436157227","0.41633081436157227","0.4914705157279968","0.4914705157279968","0.4914705157279968","0.9705209732055664","0.9705209732055664","0.9705209732055664","0.8956922292709351","0.8956922292709351","0.8956922292709351","0.8347649574279785","0.8347649574279785","0.8347649574279785","0.5408533811569214","0.5408533811569214","0.5408533811569214","0.7201410531997681","0.7201410531997681","0.7201410531997681","0.5741810202598572","0.5741810202598572","0.5741810202598572","0.6984014511108398","0.6984014511108398","0.6984014511108398","0.8435357213020325","0.8435357213020325","0.8435357213020325"
"4552","0.41160333156585693","0.41160333156585693","0.41160333156585693","0.5148110389709473","0.5148110389709473","0.5148110389709473","0.9904351830482483","0.9904351830482483","0.9904351830482483","0.9194764494895935","0.9194764494895935","0.9194764494895935","0.8580447435379028","0.8580447435379028","0.8580447435379028","0.563042402267456","0.563042402267456","0.563042402267456","0.7459886074066162","0.7459886074066162","0.7459886074066162","0.5976577401161194","0.5976577401161194","0.5976577401161194","0.7228854298591614","0.7228854298591614","0.7228854298591614","0.865707278251648","0.865707278251648","0.865707278251648"
"4553","0.4128917157649994","0.4128917157649994","0.4128917157649994","0.5105026960372925","0.5105026960372925","0.5105026960372925","0.9925278425216675","0.9925278425216675","0.9925278425216675","0.9198320508003235","0.9198320508003235","0.9198320508003235","0.8541330099105835","0.8541330099105835","0.8541330099105835","0.5521398782730103","0.5521398782730103","0.5521398782730103","0.7425966262817383","0.7425966262817383","0.7425966262817383","0.5852211713790894","0.5852211713790894","0.5852211713790894","0.718093752861023","0.718093752861023","0.718093752861023","0.8665271997451782","0.8665271997451782","0.8665271997451782"
"4554","0.39113521575927734","0.39113521575927734","0.39113521575927734","0.4918203353881836","0.4918203353881836","0.4918203353881836","0.9369907975196838","0.9369907975196838","0.9369907975196838","0.8719370365142822","0.8719370365142822","0.8719370365142822","0.8173040747642517","0.8173040747642517","0.8173040747642517","0.5389600396156311","0.5389600396156311","0.5389600396156311","0.7165365219116211","0.7165365219116211","0.7165365219116211","0.5721443891525269","0.5721443891525269","0.5721443891525269","0.693085789680481","0.693085789680481","0.693085789680481","0.8212156891822815","0.8212156891822815","0.8212156891822815"
"4555","0.38014140725135803","0.38014140725135803","0.38014140725135803","0.4801560342311859","0.4801560342311859","0.4801560342311859","0.9591658115386963","0.9591658115386963","0.9591658115386963","0.8827136158943176","0.8827136158943176","0.8827136158943176","0.8254270553588867","0.8254270553588867","0.8254270553588867","0.5312445163726807","0.5312445163726807","0.5312445163726807","0.7144711017608643","0.7144711017608643","0.7144711017608643","0.564652681350708","0.564652681350708","0.564652681350708","0.6924723982810974","0.6924723982810974","0.6924723982810974","0.8330556154251099","0.8330556154251099","0.8330556154251099"
"4556","0.4076055586338043","0.4076055586338043","0.4076055586338043","0.48305079340934753","0.48305079340934753","0.48305079340934753","1.0038785934448242","1.0038785934448242","1.0038785934448242","0.934764564037323","0.934764564037323","0.934764564037323","0.867070198059082","0.867070198059082","0.867070198059082","0.5436323285102844","0.5436323285102844","0.5436323285102844","0.7467437982559204","0.7467437982559204","0.7467437982559204","0.582385778427124","0.582385778427124","0.582385778427124","0.7228602170944214","0.7228602170944214","0.7228602170944214","0.8758566379547119","0.8758566379547119","0.8758566379547119"
"4557","0.4344995617866516","0.4344995617866516","0.4344995617866516","0.5026811361312866","0.5026811361312866","0.5026811361312866","1.0393909215927124","1.0393909215927124","1.0393909215927124","0.9631074666976929","0.9631074666976929","0.9631074666976929","0.8981904983520508","0.8981904983520508","0.8981904983520508","0.5662028789520264","0.5662028789520264","0.5662028789520264","0.7784215211868286","0.7784215211868286","0.7784215211868286","0.6065911650657654","0.6065911650657654","0.6065911650657654","0.7526705265045166","0.7526705265045166","0.7526705265045166","0.9035409092903137","0.9035409092903137","0.9035409092903137"
"4558","0.412345826625824","0.412345826625824","0.412345826625824","0.4976009726524353","0.4976009726524353","0.4976009726524353","0.9650906324386597","0.9650906324386597","0.9650906324386597","0.8970134258270264","0.8970134258270264","0.8970134258270264","0.8350528478622437","0.8350528478622437","0.8350528478622437","0.5501112937927246","0.5501112937927246","0.5501112937927246","0.7303882837295532","0.7303882837295532","0.7303882837295532","0.5829777717590332","0.5829777717590332","0.5829777717590332","0.7078584432601929","0.7078584432601929","0.7078584432601929","0.8437648415565491","0.8437648415565491","0.8437648415565491"
"4559","0.3921588659286499","0.3921588659286499","0.3921588659286499","0.4103845953941345","0.4103845953941345","0.4103845953941345","0.9250338077545166","0.9250338077545166","0.9250338077545166","0.8435428142547607","0.8435428142547607","0.8435428142547607","0.7735824584960938","0.7735824584960938","0.7735824584960938","0.4608653783798218","0.4608653783798218","0.4608653783798218","0.6544642448425293","0.6544642448425293","0.6544642448425293","0.49501103162765503","0.49501103162765503","0.49501103162765503","0.6292848587036133","0.6292848587036133","0.6292848587036133","0.778872013092041","0.778872013092041","0.778872013092041"
"4560","0.4610009789466858","0.4610009789466858","0.4610009789466858","0.5067614912986755","0.5067614912986755","0.5067614912986755","0.9756730794906616","0.9756730794906616","0.9756730794906616","0.9079029560089111","0.9079029560089111","0.9079029560089111","0.8501965403556824","0.8501965403556824","0.8501965403556824","0.5605787038803101","0.5605787038803101","0.5605787038803101","0.7450479865074158","0.7450479865074158","0.7450479865074158","0.5955801606178284","0.5955801606178284","0.5955801606178284","0.7263399362564087","0.7263399362564087","0.7263399362564087","0.8599575757980347","0.8599575757980347","0.8599575757980347"
"4561","0.3958315849304199","0.3958315849304199","0.3958315849304199","0.518551230430603","0.518551230430603","0.518551230430603","0.9123884439468384","0.9123884439468384","0.9123884439468384","0.8575760722160339","0.8575760722160339","0.8575760722160339","0.806807279586792","0.806807279586792","0.806807279586792","0.5685157775878906","0.5685157775878906","0.5685157775878906","0.7184022665023804","0.7184022665023804","0.7184022665023804","0.5927742719650269","0.5927742719650269","0.5927742719650269","0.699448823928833","0.699448823928833","0.699448823928833","0.8115530014038086","0.8115530014038086","0.8115530014038086"
"4562","0.3851228952407837","0.3851228952407837","0.3851228952407837","0.4632575511932373","0.4632575511932373","0.4632575511932373","0.9297640919685364","0.9297640919685364","0.9297640919685364","0.8492763638496399","0.8492763638496399","0.8492763638496399","0.7846044898033142","0.7846044898033142","0.7846044898033142","0.5074246525764465","0.5074246525764465","0.5074246525764465","0.6747036576271057","0.6747036576271057","0.6747036576271057","0.5385229587554932","0.5385229587554932","0.5385229587554932","0.6561475992202759","0.6561475992202759","0.6561475992202759","0.7925369143486023","0.7925369143486023","0.7925369143486023"
"4563","0.4014451503753662","0.4014451503753662","0.4014451503753662","0.49187129735946655","0.49187129735946655","0.49187129735946655","0.9352765083312988","0.9352765083312988","0.9352765083312988","0.8641830086708069","0.8641830086708069","0.8641830086708069","0.8052564263343811","0.8052564263343811","0.8052564263343811","0.5372675657272339","0.5372675657272339","0.5372675657272339","0.6980201601982117","0.6980201601982117","0.6980201601982117","0.5660827159881592","0.5660827159881592","0.5660827159881592","0.6793231964111328","0.6793231964111328","0.6793231964111328","0.8094927668571472","0.8094927668571472","0.8094927668571472"
"4564","0.454887330532074","0.454887330532074","0.454887330532074","0.5340688228607178","0.5340688228607178","0.5340688228607178","0.9757219552993774","0.9757219552993774","0.9757219552993774","0.9048810005187988","0.9048810005187988","0.9048810005187988","0.8525787591934204","0.8525787591934204","0.8525787591934204","0.5883027911186218","0.5883027911186218","0.5883027911186218","0.7567920684814453","0.7567920684814453","0.7567920684814453","0.6186665296554565","0.6186665296554565","0.6186665296554565","0.7402042150497437","0.7402042150497437","0.7402042150497437","0.8629029989242554","0.8629029989242554","0.8629029989242554"
"4565","0.4281218647956848","0.4281218647956848","0.4281218647956848","0.5176053047180176","0.5176053047180176","0.5176053047180176","0.9609684944152832","0.9609684944152832","0.9609684944152832","0.8946899175643921","0.8946899175643921","0.8946899175643921","0.8396795988082886","0.8396795988082886","0.8396795988082886","0.5750343799591064","0.5750343799591064","0.5750343799591064","0.7427489757537842","0.7427489757537842","0.7427489757537842","0.6033259630203247","0.6033259630203247","0.6033259630203247","0.7235774397850037","0.7235774397850037","0.7235774397850037","0.8518429398536682","0.8518429398536682","0.8518429398536682"
"4566","0.4564836025238037","0.4564836025238037","0.4564836025238037","0.5247312784194946","0.5247312784194946","0.5247312784194946","0.9903997182846069","0.9903997182846069","0.9903997182846069","0.9204733371734619","0.9204733371734619","0.9204733371734619","0.8687942028045654","0.8687942028045654","0.8687942028045654","0.5818603038787842","0.5818603038787842","0.5818603038787842","0.7716330289840698","0.7716330289840698","0.7716330289840698","0.6185085773468018","0.6185085773468018","0.6185085773468018","0.7483545541763306","0.7483545541763306","0.7483545541763306","0.8758491277694702","0.8758491277694702","0.8758491277694702"
"4567","0.4564208686351776","0.4564208686351776","0.4564208686351776","0.5112053751945496","0.5112053751945496","0.5112053751945496","1.0106151103973389","1.0106151103973389","1.0106151103973389","0.9325667023658752","0.9325667023658752","0.9325667023658752","0.866473913192749","0.866473913192749","0.866473913192749","0.5661462545394897","0.5661462545394897","0.5661462545394897","0.747007429599762","0.747007429599762","0.747007429599762","0.5995897650718689","0.5995897650718689","0.5995897650718689","0.7235976457595825","0.7235976457595825","0.7235976457595825","0.8693278431892395","0.8693278431892395","0.8693278431892395"
"4568","0.4464133381843567","0.4464133381843567","0.4464133381843567","0.4963020086288452","0.4963020086288452","0.4963020086288452","0.9276050925254822","0.9276050925254822","0.9276050925254822","0.8565303683280945","0.8565303683280945","0.8565303683280945","0.8045957088470459","0.8045957088470459","0.8045957088470459","0.5357299447059631","0.5357299447059631","0.5357299447059631","0.7072232365608215","0.7072232365608215","0.7072232365608215","0.5705355405807495","0.5705355405807495","0.5705355405807495","0.6879912614822388","0.6879912614822388","0.6879912614822388","0.8132362365722656","0.8132362365722656","0.8132362365722656"
"4569","0.4435999393463135","0.4435999393463135","0.4435999393463135","0.5447849035263062","0.5447849035263062","0.5447849035263062","1.0020297765731812","1.0020297765731812","1.0020297765731812","0.939221203327179","0.939221203327179","0.939221203327179","0.8805445432662964","0.8805445432662964","0.8805445432662964","0.5924679636955261","0.5924679636955261","0.5924679636955261","0.7736889719963074","0.7736889719963074","0.7736889719963074","0.626300036907196","0.626300036907196","0.626300036907196","0.7508324980735779","0.7508324980735779","0.7508324980735779","0.8898849487304688","0.8898849487304688","0.8898849487304688"
"4570","0.42413330078125","0.42413330078125","0.42413330078125","0.4815821945667267","0.4815821945667267","0.4815821945667267","0.9678452014923096","0.9678452014923096","0.9678452014923096","0.8959716558456421","0.8959716558456421","0.8959716558456421","0.833236038684845","0.833236038684845","0.833236038684845","0.5380416512489319","0.5380416512489319","0.5380416512489319","0.7268624901771545","0.7268624901771545","0.7268624901771545","0.573157548904419","0.573157548904419","0.573157548904419","0.7060778141021729","0.7060778141021729","0.7060778141021729","0.8453243970870972","0.8453243970870972","0.8453243970870972"
"4571","0.4390600323677063","0.4390600323677063","0.4390600323677063","0.4968903064727783","0.4968903064727783","0.4968903064727783","0.9672669768333435","0.9672669768333435","0.9672669768333435","0.8947979807853699","0.8947979807853699","0.8947979807853699","0.8330786228179932","0.8330786228179932","0.8330786228179932","0.546804666519165","0.546804666519165","0.546804666519165","0.7232881784439087","0.7232881784439087","0.7232881784439087","0.5800561904907227","0.5800561904907227","0.5800561904907227","0.6990761756896973","0.6990761756896973","0.6990761756896973","0.8437385559082031","0.8437385559082031","0.8437385559082031"
"4572","0.38983213901519775","0.38983213901519775","0.38983213901519775","0.5024519562721252","0.5024519562721252","0.5024519562721252","0.9574460983276367","0.9574460983276367","0.9574460983276367","0.8867971301078796","0.8867971301078796","0.8867971301078796","0.8278870582580566","0.8278870582580566","0.8278870582580566","0.5507451891899109","0.5507451891899109","0.5507451891899109","0.7214038372039795","0.7214038372039795","0.7214038372039795","0.5822249054908752","0.5822249054908752","0.5822249054908752","0.6982779502868652","0.6982779502868652","0.6982779502868652","0.838645339012146","0.838645339012146","0.838645339012146"
"4573","0.4004136621952057","0.4004136621952057","0.4004136621952057","0.5429801940917969","0.5429801940917969","0.5429801940917969","1.0028860569000244","1.0028860569000244","1.0028860569000244","0.935052752494812","0.935052752494812","0.935052752494812","0.8787661194801331","0.8787661194801331","0.8787661194801331","0.5945299863815308","0.5945299863815308","0.5945299863815308","0.7743920087814331","0.7743920087814331","0.7743920087814331","0.6277254223823547","0.6277254223823547","0.6277254223823547","0.7522090673446655","0.7522090673446655","0.7522090673446655","0.8796699643135071","0.8796699643135071","0.8796699643135071"
"4574","0.44329339265823364","0.44329339265823364","0.44329339265823364","0.5061601400375366","0.5061601400375366","0.5061601400375366","0.9379984140396118","0.9379984140396118","0.9379984140396118","0.8668527007102966","0.8668527007102966","0.8668527007102966","0.8089210391044617","0.8089210391044617","0.8089210391044617","0.5472208261489868","0.5472208261489868","0.5472208261489868","0.7090654373168945","0.7090654373168945","0.7090654373168945","0.5766967535018921","0.5766967535018921","0.5766967535018921","0.6875691413879395","0.6875691413879395","0.6875691413879395","0.8188184499740601","0.8188184499740601","0.8188184499740601"
"4575","0.4341137707233429","0.4341137707233429","0.4341137707233429","0.49144357442855835","0.49144357442855835","0.49144357442855835","0.9774777889251709","0.9774777889251709","0.9774777889251709","0.9036118388175964","0.9036118388175964","0.9036118388175964","0.8294132947921753","0.8294132947921753","0.8294132947921753","0.5333141684532166","0.5333141684532166","0.5333141684532166","0.7090610861778259","0.7090610861778259","0.7090610861778259","0.5640228986740112","0.5640228986740112","0.5640228986740112","0.6871490478515625","0.6871490478515625","0.6871490478515625","0.8354787826538086","0.8354787826538086","0.8354787826538086"
"4576","0.3957420587539673","0.3957420587539673","0.3957420587539673","0.5194677114486694","0.5194677114486694","0.5194677114486694","0.9890527129173279","0.9890527129173279","0.9890527129173279","0.9266003966331482","0.9266003966331482","0.9266003966331482","0.8664706945419312","0.8664706945419312","0.8664706945419312","0.5702163577079773","0.5702163577079773","0.5702163577079773","0.761580228805542","0.761580228805542","0.761580228805542","0.6031687259674072","0.6031687259674072","0.6031687259674072","0.7376561164855957","0.7376561164855957","0.7376561164855957","0.8785058856010437","0.8785058856010437","0.8785058856010437"
"4577","0.44497257471084595","0.44497257471084595","0.44497257471084595","0.49330824613571167","0.49330824613571167","0.49330824613571167","0.9852885007858276","0.9852885007858276","0.9852885007858276","0.902866005897522","0.902866005897522","0.902866005897522","0.8344071507453918","0.8344071507453918","0.8344071507453918","0.5420699119567871","0.5420699119567871","0.5420699119567871","0.7204904556274414","0.7204904556274414","0.7204904556274414","0.5725783109664917","0.5725783109664917","0.5725783109664917","0.7002589702606201","0.7002589702606201","0.7002589702606201","0.8522331714630127","0.8522331714630127","0.8522331714630127"
"4578","0.432137131690979","0.432137131690979","0.432137131690979","0.5047576427459717","0.5047576427459717","0.5047576427459717","0.9589595794677734","0.9589595794677734","0.9589595794677734","0.8952909708023071","0.8952909708023071","0.8952909708023071","0.8441817760467529","0.8441817760467529","0.8441817760467529","0.5583171844482422","0.5583171844482422","0.5583171844482422","0.7395763397216797","0.7395763397216797","0.7395763397216797","0.5937792062759399","0.5937792062759399","0.5937792062759399","0.7197858691215515","0.7197858691215515","0.7197858691215515","0.8487832546234131","0.8487832546234131","0.8487832546234131"
"4579","0.3924245238304138","0.3924245238304138","0.3924245238304138","0.47969740629196167","0.47969740629196167","0.47969740629196167","0.9473440647125244","0.9473440647125244","0.9473440647125244","0.8634240627288818","0.8634240627288818","0.8634240627288818","0.8045367002487183","0.8045367002487183","0.8045367002487183","0.5386520624160767","0.5386520624160767","0.5386520624160767","0.7055566310882568","0.7055566310882568","0.7055566310882568","0.569656491279602","0.569656491279602","0.569656491279602","0.6863237023353577","0.6863237023353577","0.6863237023353577","0.8194204568862915","0.8194204568862915","0.8194204568862915"
"4580","0.45691102743148804","0.45691102743148804","0.45691102743148804","0.5305282473564148","0.5305282473564148","0.5305282473564148","0.9901143908500671","0.9901143908500671","0.9901143908500671","0.9233862161636353","0.9233862161636353","0.9233862161636353","0.866679310798645","0.866679310798645","0.866679310798645","0.5866443514823914","0.5866443514823914","0.5866443514823914","0.7680261135101318","0.7680261135101318","0.7680261135101318","0.6225762367248535","0.6225762367248535","0.6225762367248535","0.7475507259368896","0.7475507259368896","0.7475507259368896","0.8737218976020813","0.8737218976020813","0.8737218976020813"
"4581","0.43761128187179565","0.43761128187179565","0.43761128187179565","0.5138947367668152","0.5138947367668152","0.5138947367668152","0.9247554540634155","0.9247554540634155","0.9247554540634155","0.8657763600349426","0.8657763600349426","0.8657763600349426","0.8128072023391724","0.8128072023391724","0.8128072023391724","0.5585847496986389","0.5585847496986389","0.5585847496986389","0.7204878330230713","0.7204878330230713","0.7204878330230713","0.586640477180481","0.586640477180481","0.586640477180481","0.7027603983879089","0.7027603983879089","0.7027603983879089","0.8194456696510315","0.8194456696510315","0.8194456696510315"
"4582","0.3951503336429596","0.3951503336429596","0.3951503336429596","0.504666805267334","0.504666805267334","0.504666805267334","0.9854455590248108","0.9854455590248108","0.9854455590248108","0.9070535898208618","0.9070535898208618","0.9070535898208618","0.844403862953186","0.844403862953186","0.844403862953186","0.5579394102096558","0.5579394102096558","0.5579394102096558","0.7339726686477661","0.7339726686477661","0.7339726686477661","0.5917186141014099","0.5917186141014099","0.5917186141014099","0.7123048305511475","0.7123048305511475","0.7123048305511475","0.8489289283752441","0.8489289283752441","0.8489289283752441"
"4583","0.4202272891998291","0.4202272891998291","0.4202272891998291","0.4998910427093506","0.4998910427093506","0.4998910427093506","0.9160772562026978","0.9160772562026978","0.9160772562026978","0.8548883199691772","0.8548883199691772","0.8548883199691772","0.8039296865463257","0.8039296865463257","0.8039296865463257","0.549769401550293","0.549769401550293","0.549769401550293","0.7093964219093323","0.7093964219093323","0.7093964219093323","0.5797140598297119","0.5797140598297119","0.5797140598297119","0.6904652714729309","0.6904652714729309","0.6904652714729309","0.8078970909118652","0.8078970909118652","0.8078970909118652"
"4584","0.4299628436565399","0.4299628436565399","0.4299628436565399","0.4792339503765106","0.4792339503765106","0.4792339503765106","0.9469344615936279","0.9469344615936279","0.9469344615936279","0.8740273118019104","0.8740273118019104","0.8740273118019104","0.8091269731521606","0.8091269731521606","0.8091269731521606","0.5265063047409058","0.5265063047409058","0.5265063047409058","0.7018545866012573","0.7018545866012573","0.7018545866012573","0.5568680167198181","0.5568680167198181","0.5568680167198181","0.6783043146133423","0.6783043146133423","0.6783043146133423","0.819778323173523","0.819778323173523","0.819778323173523"
"4585","0.4481428265571594","0.4481428265571594","0.4481428265571594","0.5141581296920776","0.5141581296920776","0.5141581296920776","0.9859588146209717","0.9859588146209717","0.9859588146209717","0.913561224937439","0.913561224937439","0.913561224937439","0.8544613122940063","0.8544613122940063","0.8544613122940063","0.5671129822731018","0.5671129822731018","0.5671129822731018","0.7491178512573242","0.7491178512573242","0.7491178512573242","0.60080885887146","0.60080885887146","0.60080885887146","0.7287865281105042","0.7287865281105042","0.7287865281105042","0.8652191758155823","0.8652191758155823","0.8652191758155823"
"4586","0.4123319387435913","0.4123319387435913","0.4123319387435913","0.4976046085357666","0.4976046085357666","0.4976046085357666","0.9774985313415527","0.9774985313415527","0.9774985313415527","0.9071232080459595","0.9071232080459595","0.9071232080459595","0.8459469079971313","0.8459469079971313","0.8459469079971313","0.5520533919334412","0.5520533919334412","0.5520533919334412","0.7366615533828735","0.7366615533828735","0.7366615533828735","0.5858829021453857","0.5858829021453857","0.5858829021453857","0.7130496501922607","0.7130496501922607","0.7130496501922607","0.8540483713150024","0.8540483713150024","0.8540483713150024"
"4587","0.40731093287467957","0.40731093287467957","0.40731093287467957","0.501690149307251","0.501690149307251","0.501690149307251","0.9728542566299438","0.9728542566299438","0.9728542566299438","0.8936618566513062","0.8936618566513062","0.8936618566513062","0.827674150466919","0.827674150466919","0.827674150466919","0.551025927066803","0.551025927066803","0.551025927066803","0.7233157753944397","0.7233157753944397","0.7233157753944397","0.5826454162597656","0.5826454162597656","0.5826454162597656","0.7017005681991577","0.7017005681991577","0.7017005681991577","0.8362168669700623","0.8362168669700623","0.8362168669700623"
"4588","0.4572601318359375","0.4572601318359375","0.4572601318359375","0.47222280502319336","0.47222280502319336","0.47222280502319336","0.9355762004852295","0.9355762004852295","0.9355762004852295","0.8665679097175598","0.8665679097175598","0.8665679097175598","0.811182975769043","0.811182975769043","0.811182975769043","0.5290905833244324","0.5290905833244324","0.5290905833244324","0.7064865827560425","0.7064865827560425","0.7064865827560425","0.5646117925643921","0.5646117925643921","0.5646117925643921","0.6840403079986572","0.6840403079986572","0.6840403079986572","0.8175467252731323","0.8175467252731323","0.8175467252731323"
"4589","0.44162964820861816","0.44162964820861816","0.44162964820861816","0.4911271035671234","0.4911271035671234","0.4911271035671234","1.001023769378662","1.001023769378662","1.001023769378662","0.9279240369796753","0.9279240369796753","0.9279240369796753","0.8666452765464783","0.8666452765464783","0.8666452765464783","0.5588719844818115","0.5588719844818115","0.5588719844818115","0.7517273426055908","0.7517273426055908","0.7517273426055908","0.5912183523178101","0.5912183523178101","0.5912183523178101","0.728553295135498","0.728553295135498","0.728553295135498","0.8762291669845581","0.8762291669845581","0.8762291669845581"
"4590","0.3950479328632355","0.3950479328632355","0.3950479328632355","0.504412829875946","0.504412829875946","0.504412829875946","0.9428197145462036","0.9428197145462036","0.9428197145462036","0.8784580230712891","0.8784580230712891","0.8784580230712891","0.8238935470581055","0.8238935470581055","0.8238935470581055","0.558972954750061","0.558972954750061","0.558972954750061","0.7258048057556152","0.7258048057556152","0.7258048057556152","0.5895107984542847","0.5895107984542847","0.5895107984542847","0.7053346633911133","0.7053346633911133","0.7053346633911133","0.8311241865158081","0.8311241865158081","0.8311241865158081"
"4591","0.41258636116981506","0.41258636116981506","0.41258636116981506","0.474376380443573","0.474376380443573","0.474376380443573","0.9511697292327881","0.9511697292327881","0.9511697292327881","0.8761063814163208","0.8761063814163208","0.8761063814163208","0.8176244497299194","0.8176244497299194","0.8176244497299194","0.5248057246208191","0.5248057246208191","0.5248057246208191","0.7079876065254211","0.7079876065254211","0.7079876065254211","0.5600294470787048","0.5600294470787048","0.5600294470787048","0.6894166469573975","0.6894166469573975","0.6894166469573975","0.8241701126098633","0.8241701126098633","0.8241701126098633"
"4592","0.41622084379196167","0.41622084379196167","0.41622084379196167","0.5033496618270874","0.5033496618270874","0.5033496618270874","0.9726451635360718","0.9726451635360718","0.9726451635360718","0.9082838296890259","0.9082838296890259","0.9082838296890259","0.8484431505203247","0.8484431505203247","0.8484431505203247","0.5608152151107788","0.5608152151107788","0.5608152151107788","0.744306743144989","0.744306743144989","0.744306743144989","0.5942283868789673","0.5942283868789673","0.5942283868789673","0.7229128479957581","0.7229128479957581","0.7229128479957581","0.860295295715332","0.860295295715332","0.860295295715332"
"4593","0.4214635193347931","0.4214635193347931","0.4214635193347931","0.5018890500068665","0.5018890500068665","0.5018890500068665","1.0296273231506348","1.0296273231506348","1.0296273231506348","0.9526640176773071","0.9526640176773071","0.9526640176773071","0.8833839297294617","0.8833839297294617","0.8833839297294617","0.5604705810546875","0.5604705810546875","0.5604705810546875","0.7673561573028564","0.7673561573028564","0.7673561573028564","0.6000597476959229","0.6000597476959229","0.6000597476959229","0.743306040763855","0.743306040763855","0.743306040763855","0.896465539932251","0.896465539932251","0.896465539932251"
"4594","0.4362550377845764","0.4362550377845764","0.4362550377845764","0.5294516682624817","0.5294516682624817","0.5294516682624817","0.9485792517662048","0.9485792517662048","0.9485792517662048","0.8792122602462769","0.8792122602462769","0.8792122602462769","0.8273434638977051","0.8273434638977051","0.8273434638977051","0.5739428997039795","0.5739428997039795","0.5739428997039795","0.728573203086853","0.728573203086853","0.728573203086853","0.6022852063179016","0.6022852063179016","0.6022852063179016","0.7093786001205444","0.7093786001205444","0.7093786001205444","0.8316927552223206","0.8316927552223206","0.8316927552223206"
"4595","0.40883830189704895","0.40883830189704895","0.40883830189704895","0.46262431144714355","0.46262431144714355","0.46262431144714355","0.9751923084259033","0.9751923084259033","0.9751923084259033","0.8875048756599426","0.8875048756599426","0.8875048756599426","0.8157293796539307","0.8157293796539307","0.8157293796539307","0.5144010186195374","0.5144010186195374","0.5144010186195374","0.6961169838905334","0.6961169838905334","0.6961169838905334","0.5467641353607178","0.5467641353607178","0.5467641353607178","0.6739170551300049","0.6739170551300049","0.6739170551300049","0.8283730149269104","0.8283730149269104","0.8283730149269104"
