"Step","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img__MIN","carot_ema_up_freq_1 - Teacher_teacher_student_top5_alignment_img__MAX","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MIN","carot_ema_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_2500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_1000 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_500 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_1.5 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_50 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_1.0 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_bma_up_freq_5 - Teacher_teacher_student_top5_alignment_img__MAX","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img__MIN","pomp_beta_0.2 - Teacher_teacher_student_top5_alignment_img__MAX"
"2595","0.969140625","0.969140625","0.969140625","0.921484375","0.921484375","0.921484375","0.85625","0.85625","0.85625","0.868359375","0.868359375","0.868359375","0.869921875","0.869921875","0.869921875","0.91328125","0.91328125","0.91328125","0.88671875","0.88671875","0.88671875","0.9109375","0.9109375","0.9109375","0.89140625","0.89140625","0.89140625","0.865234375","0.865234375","0.865234375"
"2596","0.976171875","0.976171875","0.976171875","0.916015625","0.916015625","0.916015625","0.837109375","0.837109375","0.837109375","0.860546875","0.860546875","0.860546875","0.86484375","0.86484375","0.86484375","0.921484375","0.921484375","0.921484375","0.88046875","0.88046875","0.88046875","0.915234375","0.915234375","0.915234375","0.8859375","0.8859375","0.8859375","0.862109375","0.862109375","0.862109375"
"2597","0.966015625","0.966015625","0.966015625","0.90625","0.90625","0.90625","0.851953125","0.851953125","0.851953125","0.859765625","0.859765625","0.859765625","0.862890625","0.862890625","0.862890625","0.90546875","0.90546875","0.90546875","0.880078125","0.880078125","0.880078125","0.906640625","0.906640625","0.906640625","0.88203125","0.88203125","0.88203125","0.859765625","0.859765625","0.859765625"
"2598","0.96171875","0.96171875","0.96171875","0.90859375","0.90859375","0.90859375","0.83125","0.83125","0.83125","0.8546875","0.8546875","0.8546875","0.86484375","0.86484375","0.86484375","0.90546875","0.90546875","0.90546875","0.896875","0.896875","0.896875","0.90703125","0.90703125","0.90703125","0.902734375","0.902734375","0.902734375","0.860546875","0.860546875","0.860546875"
"2599","0.96796875","0.96796875","0.96796875","0.91171875","0.91171875","0.91171875","0.837890625","0.837890625","0.837890625","0.86015625","0.86015625","0.86015625","0.869140625","0.869140625","0.869140625","0.916015625","0.916015625","0.916015625","0.887109375","0.887109375","0.887109375","0.918359375","0.918359375","0.918359375","0.8875","0.8875","0.8875","0.865234375","0.865234375","0.865234375"
"2600","0.973046875","0.973046875","0.973046875","0.92109375","0.92109375","0.92109375","0.834765625","0.834765625","0.834765625","0.85859375","0.85859375","0.85859375","0.865234375","0.865234375","0.865234375","0.92421875","0.92421875","0.92421875","0.894921875","0.894921875","0.894921875","0.9125","0.9125","0.9125","0.9","0.9","0.9","0.87265625","0.87265625","0.87265625"
"2601","0.9734375","0.9734375","0.9734375","0.91171875","0.91171875","0.91171875","0.84609375","0.84609375","0.84609375","0.859765625","0.859765625","0.859765625","0.873828125","0.873828125","0.873828125","0.909375","0.909375","0.909375","0.890234375","0.890234375","0.890234375","0.8953125","0.8953125","0.8953125","0.887890625","0.887890625","0.887890625","0.872265625","0.872265625","0.872265625"
"2602","0.965625","0.965625","0.965625","0.916015625","0.916015625","0.916015625","0.844921875","0.844921875","0.844921875","0.861328125","0.861328125","0.861328125","0.878515625","0.878515625","0.878515625","0.9125","0.9125","0.9125","0.884765625","0.884765625","0.884765625","0.908984375","0.908984375","0.908984375","0.8921875","0.8921875","0.8921875","0.865625","0.865625","0.865625"
"2603","0.97421875","0.97421875","0.97421875","0.91875","0.91875","0.91875","0.8484375","0.8484375","0.8484375","0.86171875","0.86171875","0.86171875","0.875390625","0.875390625","0.875390625","0.9140625","0.9140625","0.9140625","0.896484375","0.896484375","0.896484375","0.912890625","0.912890625","0.912890625","0.890625","0.890625","0.890625","0.8703125","0.8703125","0.8703125"
"2604","0.975390625","0.975390625","0.975390625","0.91015625","0.91015625","0.91015625","0.841015625","0.841015625","0.841015625","0.85390625","0.85390625","0.85390625","0.871875","0.871875","0.871875","0.910546875","0.910546875","0.910546875","0.890234375","0.890234375","0.890234375","0.901171875","0.901171875","0.901171875","0.888671875","0.888671875","0.888671875","0.8609375","0.8609375","0.8609375"
"2605","0.978125","0.978125","0.978125","0.9078125","0.9078125","0.9078125","0.839453125","0.839453125","0.839453125","0.85390625","0.85390625","0.85390625","0.866015625","0.866015625","0.866015625","0.89375","0.89375","0.89375","0.87734375","0.87734375","0.87734375","0.903125","0.903125","0.903125","0.883203125","0.883203125","0.883203125","0.858203125","0.858203125","0.858203125"
"2606","0.970703125","0.970703125","0.970703125","0.9","0.9","0.9","0.825390625","0.825390625","0.825390625","0.85390625","0.85390625","0.85390625","0.8546875","0.8546875","0.8546875","0.903125","0.903125","0.903125","0.875","0.875","0.875","0.89921875","0.89921875","0.89921875","0.878515625","0.878515625","0.878515625","0.85625","0.85625","0.85625"
"2607","0.968359375","0.968359375","0.968359375","0.91015625","0.91015625","0.91015625","0.83671875","0.83671875","0.83671875","0.84921875","0.84921875","0.84921875","0.862890625","0.862890625","0.862890625","0.901953125","0.901953125","0.901953125","0.880078125","0.880078125","0.880078125","0.906640625","0.906640625","0.906640625","0.884375","0.884375","0.884375","0.858984375","0.858984375","0.858984375"
"2608","0.972265625","0.972265625","0.972265625","0.91484375","0.91484375","0.91484375","0.84140625","0.84140625","0.84140625","0.85078125","0.85078125","0.85078125","0.864453125","0.864453125","0.864453125","0.91328125","0.91328125","0.91328125","0.883203125","0.883203125","0.883203125","0.915234375","0.915234375","0.915234375","0.891796875","0.891796875","0.891796875","0.86484375","0.86484375","0.86484375"
"2609","0.973828125","0.973828125","0.973828125","0.916015625","0.916015625","0.916015625","0.856640625","0.856640625","0.856640625","0.871484375","0.871484375","0.871484375","0.877734375","0.877734375","0.877734375","0.910546875","0.910546875","0.910546875","0.888671875","0.888671875","0.888671875","0.901953125","0.901953125","0.901953125","0.892578125","0.892578125","0.892578125","0.8765625","0.8765625","0.8765625"
"2610","0.962890625","0.962890625","0.962890625","0.91796875","0.91796875","0.91796875","0.83984375","0.83984375","0.83984375","0.862890625","0.862890625","0.862890625","0.864453125","0.864453125","0.864453125","0.91171875","0.91171875","0.91171875","0.88203125","0.88203125","0.88203125","0.902734375","0.902734375","0.902734375","0.880859375","0.880859375","0.880859375","0.860546875","0.860546875","0.860546875"
"2611","0.973828125","0.973828125","0.973828125","0.919140625","0.919140625","0.919140625","0.830859375","0.830859375","0.830859375","0.83828125","0.83828125","0.83828125","0.852734375","0.852734375","0.852734375","0.901953125","0.901953125","0.901953125","0.88203125","0.88203125","0.88203125","0.90234375","0.90234375","0.90234375","0.88359375","0.88359375","0.88359375","0.8453125","0.8453125","0.8453125"
"2612","0.967578125","0.967578125","0.967578125","0.91953125","0.91953125","0.91953125","0.853515625","0.853515625","0.853515625","0.8671875","0.8671875","0.8671875","0.872265625","0.872265625","0.872265625","0.909375","0.909375","0.909375","0.88671875","0.88671875","0.88671875","0.903125","0.903125","0.903125","0.8890625","0.8890625","0.8890625","0.866015625","0.866015625","0.866015625"
"2613","0.967578125","0.967578125","0.967578125","0.9234375","0.9234375","0.9234375","0.837109375","0.837109375","0.837109375","0.858203125","0.858203125","0.858203125","0.8703125","0.8703125","0.8703125","0.911328125","0.911328125","0.911328125","0.883984375","0.883984375","0.883984375","0.909765625","0.909765625","0.909765625","0.88828125","0.88828125","0.88828125","0.862890625","0.862890625","0.862890625"
"2614","0.975","0.975","0.975","0.91328125","0.91328125","0.91328125","0.828125","0.828125","0.828125","0.85","0.85","0.85","0.85625","0.85625","0.85625","0.91015625","0.91015625","0.91015625","0.881640625","0.881640625","0.881640625","0.903515625","0.903515625","0.903515625","0.889453125","0.889453125","0.889453125","0.855078125","0.855078125","0.855078125"
"2615","0.968359375","0.968359375","0.968359375","0.919140625","0.919140625","0.919140625","0.845703125","0.845703125","0.845703125","0.8625","0.8625","0.8625","0.87734375","0.87734375","0.87734375","0.9125","0.9125","0.9125","0.8921875","0.8921875","0.8921875","0.909375","0.909375","0.909375","0.89140625","0.89140625","0.89140625","0.860546875","0.860546875","0.860546875"
"2616","0.970703125","0.970703125","0.970703125","0.930078125","0.930078125","0.930078125","0.844140625","0.844140625","0.844140625","0.8671875","0.8671875","0.8671875","0.87265625","0.87265625","0.87265625","0.9125","0.9125","0.9125","0.8921875","0.8921875","0.8921875","0.910546875","0.910546875","0.910546875","0.88984375","0.88984375","0.88984375","0.867578125","0.867578125","0.867578125"
"2617","0.96953125","0.96953125","0.96953125","0.919921875","0.919921875","0.919921875","0.844140625","0.844140625","0.844140625","0.862109375","0.862109375","0.862109375","0.863671875","0.863671875","0.863671875","0.913671875","0.913671875","0.913671875","0.8921875","0.8921875","0.8921875","0.908984375","0.908984375","0.908984375","0.894921875","0.894921875","0.894921875","0.862890625","0.862890625","0.862890625"
"2618","0.97421875","0.97421875","0.97421875","0.9234375","0.9234375","0.9234375","0.852734375","0.852734375","0.852734375","0.86015625","0.86015625","0.86015625","0.871875","0.871875","0.871875","0.916796875","0.916796875","0.916796875","0.9","0.9","0.9","0.909375","0.909375","0.909375","0.8890625","0.8890625","0.8890625","0.864453125","0.864453125","0.864453125"
"2619","0.971875","0.971875","0.971875","0.924609375","0.924609375","0.924609375","0.848828125","0.848828125","0.848828125","0.863671875","0.863671875","0.863671875","0.867578125","0.867578125","0.867578125","0.9171875","0.9171875","0.9171875","0.882421875","0.882421875","0.882421875","0.91171875","0.91171875","0.91171875","0.8921875","0.8921875","0.8921875","0.862890625","0.862890625","0.862890625"
"2620","0.971875","0.971875","0.971875","0.91640625","0.91640625","0.91640625","0.851171875","0.851171875","0.851171875","0.859375","0.859375","0.859375","0.86484375","0.86484375","0.86484375","0.916015625","0.916015625","0.916015625","0.888671875","0.888671875","0.888671875","0.91640625","0.91640625","0.91640625","0.887890625","0.887890625","0.887890625","0.865234375","0.865234375","0.865234375"
"2621","0.972265625","0.972265625","0.972265625","0.912890625","0.912890625","0.912890625","0.848828125","0.848828125","0.848828125","0.86171875","0.86171875","0.86171875","0.87109375","0.87109375","0.87109375","0.916796875","0.916796875","0.916796875","0.876171875","0.876171875","0.876171875","0.9140625","0.9140625","0.9140625","0.878515625","0.878515625","0.878515625","0.862890625","0.862890625","0.862890625"
"2622","0.96796875","0.96796875","0.96796875","0.913671875","0.913671875","0.913671875","0.844140625","0.844140625","0.844140625","0.862109375","0.862109375","0.862109375","0.87578125","0.87578125","0.87578125","0.909765625","0.909765625","0.909765625","0.880078125","0.880078125","0.880078125","0.898828125","0.898828125","0.898828125","0.884375","0.884375","0.884375","0.864453125","0.864453125","0.864453125"
"2623","0.973046875","0.973046875","0.973046875","0.919140625","0.919140625","0.919140625","0.851953125","0.851953125","0.851953125","0.86015625","0.86015625","0.86015625","0.876171875","0.876171875","0.876171875","0.923828125","0.923828125","0.923828125","0.89375","0.89375","0.89375","0.916015625","0.916015625","0.916015625","0.905078125","0.905078125","0.905078125","0.86796875","0.86796875","0.86796875"
"2624","0.96640625","0.96640625","0.96640625","0.90859375","0.90859375","0.90859375","0.841015625","0.841015625","0.841015625","0.8609375","0.8609375","0.8609375","0.875","0.875","0.875","0.91015625","0.91015625","0.91015625","0.888671875","0.888671875","0.888671875","0.90703125","0.90703125","0.90703125","0.89140625","0.89140625","0.89140625","0.858203125","0.858203125","0.858203125"
"2625","0.9609375","0.9609375","0.9609375","0.91171875","0.91171875","0.91171875","0.861328125","0.861328125","0.861328125","0.86953125","0.86953125","0.86953125","0.87734375","0.87734375","0.87734375","0.91015625","0.91015625","0.91015625","0.893359375","0.893359375","0.893359375","0.915625","0.915625","0.915625","0.89375","0.89375","0.89375","0.872265625","0.872265625","0.872265625"
"2626","0.972265625","0.972265625","0.972265625","0.928515625","0.928515625","0.928515625","0.843359375","0.843359375","0.843359375","0.862109375","0.862109375","0.862109375","0.871875","0.871875","0.871875","0.91796875","0.91796875","0.91796875","0.894921875","0.894921875","0.894921875","0.914453125","0.914453125","0.914453125","0.895703125","0.895703125","0.895703125","0.87109375","0.87109375","0.87109375"
"2627","0.969921875","0.969921875","0.969921875","0.926953125","0.926953125","0.926953125","0.8359375","0.8359375","0.8359375","0.858984375","0.858984375","0.858984375","0.865625","0.865625","0.865625","0.916796875","0.916796875","0.916796875","0.88671875","0.88671875","0.88671875","0.911328125","0.911328125","0.911328125","0.890625","0.890625","0.890625","0.8703125","0.8703125","0.8703125"
"2628","0.97265625","0.97265625","0.97265625","0.922265625","0.922265625","0.922265625","0.8484375","0.8484375","0.8484375","0.8609375","0.8609375","0.8609375","0.876171875","0.876171875","0.876171875","0.906640625","0.906640625","0.906640625","0.89296875","0.89296875","0.89296875","0.902734375","0.902734375","0.902734375","0.8953125","0.8953125","0.8953125","0.866015625","0.866015625","0.866015625"
"2629","0.96875","0.96875","0.96875","0.9234375","0.9234375","0.9234375","0.83671875","0.83671875","0.83671875","0.865625","0.865625","0.865625","0.874609375","0.874609375","0.874609375","0.909375","0.909375","0.909375","0.8875","0.8875","0.8875","0.913671875","0.913671875","0.913671875","0.8859375","0.8859375","0.8859375","0.85703125","0.85703125","0.85703125"
"2630","0.975390625","0.975390625","0.975390625","0.91953125","0.91953125","0.91953125","0.843359375","0.843359375","0.843359375","0.8546875","0.8546875","0.8546875","0.87109375","0.87109375","0.87109375","0.91953125","0.91953125","0.91953125","0.889453125","0.889453125","0.889453125","0.91875","0.91875","0.91875","0.8953125","0.8953125","0.8953125","0.857421875","0.857421875","0.857421875"
"2631","0.969140625","0.969140625","0.969140625","0.921875","0.921875","0.921875","0.834765625","0.834765625","0.834765625","0.85703125","0.85703125","0.85703125","0.8625","0.8625","0.8625","0.913671875","0.913671875","0.913671875","0.88125","0.88125","0.88125","0.915625","0.915625","0.915625","0.888671875","0.888671875","0.888671875","0.854296875","0.854296875","0.854296875"
"2632","0.97109375","0.97109375","0.97109375","0.91640625","0.91640625","0.91640625","0.8359375","0.8359375","0.8359375","0.85703125","0.85703125","0.85703125","0.872265625","0.872265625","0.872265625","0.9125","0.9125","0.9125","0.885546875","0.885546875","0.885546875","0.8984375","0.8984375","0.8984375","0.890234375","0.890234375","0.890234375","0.861328125","0.861328125","0.861328125"
"2633","0.971875","0.971875","0.971875","0.926953125","0.926953125","0.926953125","0.837109375","0.837109375","0.837109375","0.853515625","0.853515625","0.853515625","0.8546875","0.8546875","0.8546875","0.91640625","0.91640625","0.91640625","0.887109375","0.887109375","0.887109375","0.90703125","0.90703125","0.90703125","0.89609375","0.89609375","0.89609375","0.855859375","0.855859375","0.855859375"
"2634","0.97109375","0.97109375","0.97109375","0.91875","0.91875","0.91875","0.84765625","0.84765625","0.84765625","0.865234375","0.865234375","0.865234375","0.873046875","0.873046875","0.873046875","0.909375","0.909375","0.909375","0.896484375","0.896484375","0.896484375","0.91015625","0.91015625","0.91015625","0.897265625","0.897265625","0.897265625","0.870703125","0.870703125","0.870703125"
"2635","0.97109375","0.97109375","0.97109375","0.91875","0.91875","0.91875","0.85078125","0.85078125","0.85078125","0.873046875","0.873046875","0.873046875","0.873046875","0.873046875","0.873046875","0.912109375","0.912109375","0.912109375","0.894140625","0.894140625","0.894140625","0.908984375","0.908984375","0.908984375","0.9","0.9","0.9","0.869921875","0.869921875","0.869921875"
"2636","0.97578125","0.97578125","0.97578125","0.925","0.925","0.925","0.83984375","0.83984375","0.83984375","0.857421875","0.857421875","0.857421875","0.87109375","0.87109375","0.87109375","0.917578125","0.917578125","0.917578125","0.89296875","0.89296875","0.89296875","0.9203125","0.9203125","0.9203125","0.898828125","0.898828125","0.898828125","0.86640625","0.86640625","0.86640625"
"2637","0.965234375","0.965234375","0.965234375","0.9171875","0.9171875","0.9171875","0.842578125","0.842578125","0.842578125","0.857421875","0.857421875","0.857421875","0.86796875","0.86796875","0.86796875","0.912109375","0.912109375","0.912109375","0.880078125","0.880078125","0.880078125","0.904296875","0.904296875","0.904296875","0.88125","0.88125","0.88125","0.8609375","0.8609375","0.8609375"
