"Step","tracer_ema_up_freq_1 - Teacher_teacher_student_accuracy_diff_combined","tracer_ema_up_freq_1 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined","tracer_ema_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_2500 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_1000 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_beta_1.5 - Teacher_teacher_student_accuracy_diff_combined","tracer_beta_1.5 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_beta_1.5 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_50 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_beta_1.0 - Teacher_teacher_student_accuracy_diff_combined","tracer_beta_1.0 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_beta_1.0 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_student_accuracy_diff_combined","tracer_bma_up_freq_5 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_student_accuracy_diff_combined__MAX","tracer_beta_0.2 - Teacher_teacher_student_accuracy_diff_combined","tracer_beta_0.2 - Teacher_teacher_student_accuracy_diff_combined__MIN","tracer_beta_0.2 - Teacher_teacher_student_accuracy_diff_combined__MAX"
"4297","-0.00390625","-0.00390625","-0.00390625","-0.009765625","-0.009765625","-0.009765625","-0.0810546875","-0.0810546875","-0.0810546875","-0.0546875","-0.0546875","-0.0546875","-0.0341796875","-0.0341796875","-0.0341796875","0","0","0","-0.0126953125","-0.0126953125","-0.0126953125","-0.009765625","-0.009765625","-0.009765625","-0.013671875","-0.013671875","-0.013671875","-0.04296875","-0.04296875","-0.04296875"
"4298","0.0009765625","0.0009765625","0.0009765625","-0.005859375","-0.005859375","-0.005859375","-0.08203125","-0.08203125","-0.08203125","-0.05859375","-0.05859375","-0.05859375","-0.0537109375","-0.0537109375","-0.0537109375","-0.0146484375","-0.0146484375","-0.0146484375","-0.01953125","-0.01953125","-0.01953125","-0.0078125","-0.0078125","-0.0078125","-0.0244140625","-0.0244140625","-0.0244140625","-0.0478515625","-0.0478515625","-0.0478515625"
"4299","0.0009765625","0.0009765625","0.0009765625","-0.0048828125","-0.0048828125","-0.0048828125","-0.0791015625","-0.0791015625","-0.0791015625","-0.0595703125","-0.0595703125","-0.0595703125","-0.041015625","-0.041015625","-0.041015625","-0.00390625","-0.00390625","-0.00390625","-0.029296875","-0.029296875","-0.029296875","-0.0205078125","-0.0205078125","-0.0205078125","-0.033203125","-0.033203125","-0.033203125","-0.0517578125","-0.0517578125","-0.0517578125"
"4300","0.0009765625","0.0009765625","0.0009765625","0.00390625","0.00390625","0.00390625","-0.07421875","-0.07421875","-0.07421875","-0.0576171875","-0.0576171875","-0.0576171875","-0.048828125","-0.048828125","-0.048828125","-0.013671875","-0.013671875","-0.013671875","-0.0361328125","-0.0361328125","-0.0361328125","-0.015625","-0.015625","-0.015625","-0.025390625","-0.025390625","-0.025390625","-0.05078125","-0.05078125","-0.05078125"
"4301","0.01171875","0.01171875","0.01171875","0.005859375","0.005859375","0.005859375","-0.068359375","-0.068359375","-0.068359375","-0.041015625","-0.041015625","-0.041015625","-0.02734375","-0.02734375","-0.02734375","0.0048828125","0.0048828125","0.0048828125","-0.01171875","-0.01171875","-0.01171875","-0.01171875","-0.01171875","-0.01171875","-0.025390625","-0.025390625","-0.025390625","-0.0341796875","-0.0341796875","-0.0341796875"
"4302","-0.00390625","-0.00390625","-0.00390625","-0.0078125","-0.0078125","-0.0078125","-0.076171875","-0.076171875","-0.076171875","-0.0439453125","-0.0439453125","-0.0439453125","-0.0205078125","-0.0205078125","-0.0205078125","-0.0107421875","-0.0107421875","-0.0107421875","-0.0166015625","-0.0166015625","-0.0166015625","-0.013671875","-0.013671875","-0.013671875","-0.0283203125","-0.0283203125","-0.0283203125","-0.0380859375","-0.0380859375","-0.0380859375"
"4303","0","0","0","-0.009765625","-0.009765625","-0.009765625","-0.0595703125","-0.0595703125","-0.0595703125","-0.0419921875","-0.0419921875","-0.0419921875","-0.0390625","-0.0390625","-0.0390625","-0.009765625","-0.009765625","-0.009765625","-0.0146484375","-0.0146484375","-0.0146484375","-0.0146484375","-0.0146484375","-0.0146484375","-0.021484375","-0.021484375","-0.021484375","-0.0390625","-0.0390625","-0.0390625"
"4304","-0.00390625","-0.00390625","-0.00390625","-0.0048828125","-0.0048828125","-0.0048828125","-0.0732421875","-0.0732421875","-0.0732421875","-0.0576171875","-0.0576171875","-0.0576171875","-0.03125","-0.03125","-0.03125","-0.009765625","-0.009765625","-0.009765625","-0.021484375","-0.021484375","-0.021484375","-0.0185546875","-0.0185546875","-0.0185546875","-0.01171875","-0.01171875","-0.01171875","-0.041015625","-0.041015625","-0.041015625"
"4305","0.005859375","0.005859375","0.005859375","-0.0146484375","-0.0146484375","-0.0146484375","-0.068359375","-0.068359375","-0.068359375","-0.048828125","-0.048828125","-0.048828125","-0.0439453125","-0.0439453125","-0.0439453125","-0.009765625","-0.009765625","-0.009765625","-0.0283203125","-0.0283203125","-0.0283203125","-0.0068359375","-0.0068359375","-0.0068359375","-0.021484375","-0.021484375","-0.021484375","-0.052734375","-0.052734375","-0.052734375"
"4306","0","0","0","0.0048828125","0.0048828125","0.0048828125","-0.052734375","-0.052734375","-0.052734375","-0.0419921875","-0.0419921875","-0.0419921875","-0.0361328125","-0.0361328125","-0.0361328125","-0.017578125","-0.017578125","-0.017578125","-0.037109375","-0.037109375","-0.037109375","-0.0126953125","-0.0126953125","-0.0126953125","-0.0361328125","-0.0361328125","-0.0361328125","-0.044921875","-0.044921875","-0.044921875"
"4307","-0.01171875","-0.01171875","-0.01171875","-0.0009765625","-0.0009765625","-0.0009765625","-0.072265625","-0.072265625","-0.072265625","-0.056640625","-0.056640625","-0.056640625","-0.0419921875","-0.0419921875","-0.0419921875","-0.0126953125","-0.0126953125","-0.0126953125","-0.021484375","-0.021484375","-0.021484375","-0.009765625","-0.009765625","-0.009765625","-0.0185546875","-0.0185546875","-0.0185546875","-0.0419921875","-0.0419921875","-0.0419921875"
"4308","0","0","0","0.0009765625","0.0009765625","0.0009765625","-0.0703125","-0.0703125","-0.0703125","-0.0556640625","-0.0556640625","-0.0556640625","-0.0361328125","-0.0361328125","-0.0361328125","-0.0068359375","-0.0068359375","-0.0068359375","-0.037109375","-0.037109375","-0.037109375","-0.021484375","-0.021484375","-0.021484375","-0.0341796875","-0.0341796875","-0.0341796875","-0.04296875","-0.04296875","-0.04296875"
"4309","0.0009765625","0.0009765625","0.0009765625","-0.0107421875","-0.0107421875","-0.0107421875","-0.08984375","-0.08984375","-0.08984375","-0.0615234375","-0.0615234375","-0.0615234375","-0.0478515625","-0.0478515625","-0.0478515625","-0.017578125","-0.017578125","-0.017578125","-0.0419921875","-0.0419921875","-0.0419921875","-0.0048828125","-0.0048828125","-0.0048828125","-0.033203125","-0.033203125","-0.033203125","-0.0498046875","-0.0498046875","-0.0498046875"
"4310","-0.00390625","-0.00390625","-0.00390625","0.0029296875","0.0029296875","0.0029296875","-0.0830078125","-0.0830078125","-0.0830078125","-0.056640625","-0.056640625","-0.056640625","-0.0615234375","-0.0615234375","-0.0615234375","-0.0009765625","-0.0009765625","-0.0009765625","-0.041015625","-0.041015625","-0.041015625","-0.0029296875","-0.0029296875","-0.0029296875","-0.03125","-0.03125","-0.03125","-0.0625","-0.0625","-0.0625"
"4311","-0.0048828125","-0.0048828125","-0.0048828125","0.0009765625","0.0009765625","0.0009765625","-0.0654296875","-0.0654296875","-0.0654296875","-0.052734375","-0.052734375","-0.052734375","-0.0498046875","-0.0498046875","-0.0498046875","0.0068359375","0.0068359375","0.0068359375","-0.0400390625","-0.0400390625","-0.0400390625","-0.017578125","-0.017578125","-0.017578125","-0.033203125","-0.033203125","-0.033203125","-0.044921875","-0.044921875","-0.044921875"
"4312","0.0009765625","0.0009765625","0.0009765625","-0.0078125","-0.0078125","-0.0078125","-0.0458984375","-0.0458984375","-0.0458984375","-0.0302734375","-0.0302734375","-0.0302734375","-0.0302734375","-0.0302734375","-0.0302734375","-0.0107421875","-0.0107421875","-0.0107421875","-0.0244140625","-0.0244140625","-0.0244140625","-0.009765625","-0.009765625","-0.009765625","-0.0244140625","-0.0244140625","-0.0244140625","-0.025390625","-0.025390625","-0.025390625"
"4313","-0.0009765625","-0.0009765625","-0.0009765625","-0.001953125","-0.001953125","-0.001953125","-0.064453125","-0.064453125","-0.064453125","-0.041015625","-0.041015625","-0.041015625","-0.0400390625","-0.0400390625","-0.0400390625","-0.005859375","-0.005859375","-0.005859375","-0.0302734375","-0.0302734375","-0.0302734375","-0.0048828125","-0.0048828125","-0.0048828125","-0.0302734375","-0.0302734375","-0.0302734375","-0.041015625","-0.041015625","-0.041015625"
"4314","0.0009765625","0.0009765625","0.0009765625","-0.005859375","-0.005859375","-0.005859375","-0.076171875","-0.076171875","-0.076171875","-0.0673828125","-0.0673828125","-0.0673828125","-0.03515625","-0.03515625","-0.03515625","-0.01171875","-0.01171875","-0.01171875","-0.03125","-0.03125","-0.03125","-0.009765625","-0.009765625","-0.009765625","-0.02734375","-0.02734375","-0.02734375","-0.0576171875","-0.0576171875","-0.0576171875"
"4315","-0.0048828125","-0.0048828125","-0.0048828125","0.0029296875","0.0029296875","0.0029296875","-0.07421875","-0.07421875","-0.07421875","-0.052734375","-0.052734375","-0.052734375","-0.0517578125","-0.0517578125","-0.0517578125","-0.0048828125","-0.0048828125","-0.0048828125","-0.0302734375","-0.0302734375","-0.0302734375","-0.01171875","-0.01171875","-0.01171875","-0.0302734375","-0.0302734375","-0.0302734375","-0.0517578125","-0.0517578125","-0.0517578125"
"4316","-0.0048828125","-0.0048828125","-0.0048828125","0.001953125","0.001953125","0.001953125","-0.0634765625","-0.0634765625","-0.0634765625","-0.0498046875","-0.0498046875","-0.0498046875","-0.0322265625","-0.0322265625","-0.0322265625","-0.001953125","-0.001953125","-0.001953125","-0.01953125","-0.01953125","-0.01953125","-0.015625","-0.015625","-0.015625","-0.0087890625","-0.0087890625","-0.0087890625","-0.0419921875","-0.0419921875","-0.0419921875"
"4317","-0.00390625","-0.00390625","-0.00390625","0.00390625","0.00390625","0.00390625","-0.078125","-0.078125","-0.078125","-0.044921875","-0.044921875","-0.044921875","-0.0322265625","-0.0322265625","-0.0322265625","-0.0068359375","-0.0068359375","-0.0068359375","-0.025390625","-0.025390625","-0.025390625","-0.0166015625","-0.0166015625","-0.0166015625","-0.0263671875","-0.0263671875","-0.0263671875","-0.0400390625","-0.0400390625","-0.0400390625"
"4318","0.0009765625","0.0009765625","0.0009765625","-0.0107421875","-0.0107421875","-0.0107421875","-0.0546875","-0.0546875","-0.0546875","-0.0419921875","-0.0419921875","-0.0419921875","-0.03515625","-0.03515625","-0.03515625","-0.009765625","-0.009765625","-0.009765625","-0.0244140625","-0.0244140625","-0.0244140625","-0.0244140625","-0.0244140625","-0.0244140625","-0.0244140625","-0.0244140625","-0.0244140625","-0.0380859375","-0.0380859375","-0.0380859375"
"4319","-0.00390625","-0.00390625","-0.00390625","0","0","0","-0.07421875","-0.07421875","-0.07421875","-0.0419921875","-0.0419921875","-0.0419921875","-0.05078125","-0.05078125","-0.05078125","0.001953125","0.001953125","0.001953125","-0.0283203125","-0.0283203125","-0.0283203125","-0.005859375","-0.005859375","-0.005859375","-0.037109375","-0.037109375","-0.037109375","-0.0537109375","-0.0537109375","-0.0537109375"
"4320","0.001953125","0.001953125","0.001953125","-0.0107421875","-0.0107421875","-0.0107421875","-0.083984375","-0.083984375","-0.083984375","-0.0576171875","-0.0576171875","-0.0576171875","-0.052734375","-0.052734375","-0.052734375","-0.0048828125","-0.0048828125","-0.0048828125","-0.033203125","-0.033203125","-0.033203125","-0.0126953125","-0.0126953125","-0.0126953125","-0.0341796875","-0.0341796875","-0.0341796875","-0.0517578125","-0.0517578125","-0.0517578125"
"4321","0.0048828125","0.0048828125","0.0048828125","-0.005859375","-0.005859375","-0.005859375","-0.0693359375","-0.0693359375","-0.0693359375","-0.046875","-0.046875","-0.046875","-0.052734375","-0.052734375","-0.052734375","-0.009765625","-0.009765625","-0.009765625","-0.0263671875","-0.0263671875","-0.0263671875","-0.01171875","-0.01171875","-0.01171875","-0.02734375","-0.02734375","-0.02734375","-0.044921875","-0.044921875","-0.044921875"
"4322","-0.0048828125","-0.0048828125","-0.0048828125","-0.00390625","-0.00390625","-0.00390625","-0.0712890625","-0.0712890625","-0.0712890625","-0.056640625","-0.056640625","-0.056640625","-0.046875","-0.046875","-0.046875","-0.0185546875","-0.0185546875","-0.0185546875","-0.0234375","-0.0234375","-0.0234375","-0.0302734375","-0.0302734375","-0.0302734375","-0.0185546875","-0.0185546875","-0.0185546875","-0.04296875","-0.04296875","-0.04296875"
"4323","0.0087890625","0.0087890625","0.0087890625","-0.00390625","-0.00390625","-0.00390625","-0.0673828125","-0.0673828125","-0.0673828125","-0.041015625","-0.041015625","-0.041015625","-0.021484375","-0.021484375","-0.021484375","0.0009765625","0.0009765625","0.0009765625","-0.01171875","-0.01171875","-0.01171875","-0.0087890625","-0.0087890625","-0.0087890625","-0.0078125","-0.0078125","-0.0078125","-0.0185546875","-0.0185546875","-0.0185546875"
"4324","0.0029296875","0.0029296875","0.0029296875","-0.0078125","-0.0078125","-0.0078125","-0.0849609375","-0.0849609375","-0.0849609375","-0.0517578125","-0.0517578125","-0.0517578125","-0.048828125","-0.048828125","-0.048828125","-0.01953125","-0.01953125","-0.01953125","-0.0361328125","-0.0361328125","-0.0361328125","-0.0263671875","-0.0263671875","-0.0263671875","-0.0283203125","-0.0283203125","-0.0283203125","-0.0546875","-0.0546875","-0.0546875"
"4325","0.0029296875","0.0029296875","0.0029296875","-0.0009765625","-0.0009765625","-0.0009765625","-0.0673828125","-0.0673828125","-0.0673828125","-0.0537109375","-0.0537109375","-0.0537109375","-0.0390625","-0.0390625","-0.0390625","-0.0078125","-0.0078125","-0.0078125","-0.0244140625","-0.0244140625","-0.0244140625","-0.01171875","-0.01171875","-0.01171875","-0.017578125","-0.017578125","-0.017578125","-0.044921875","-0.044921875","-0.044921875"
"4326","0.005859375","0.005859375","0.005859375","-0.0009765625","-0.0009765625","-0.0009765625","-0.0966796875","-0.0966796875","-0.0966796875","-0.0634765625","-0.0634765625","-0.0634765625","-0.0341796875","-0.0341796875","-0.0341796875","-0.0078125","-0.0078125","-0.0078125","-0.03125","-0.03125","-0.03125","-0.009765625","-0.009765625","-0.009765625","-0.03125","-0.03125","-0.03125","-0.0458984375","-0.0458984375","-0.0458984375"
"4327","0.00390625","0.00390625","0.00390625","-0.0126953125","-0.0126953125","-0.0126953125","-0.0712890625","-0.0712890625","-0.0712890625","-0.0634765625","-0.0634765625","-0.0634765625","-0.0537109375","-0.0537109375","-0.0537109375","-0.013671875","-0.013671875","-0.013671875","-0.0224609375","-0.0224609375","-0.0224609375","0.001953125","0.001953125","0.001953125","-0.0166015625","-0.0166015625","-0.0166015625","-0.0625","-0.0625","-0.0625"
"4328","0.00390625","0.00390625","0.00390625","-0.0048828125","-0.0048828125","-0.0048828125","-0.0693359375","-0.0693359375","-0.0693359375","-0.03515625","-0.03515625","-0.03515625","-0.0234375","-0.0234375","-0.0234375","-0.0126953125","-0.0126953125","-0.0126953125","-0.015625","-0.015625","-0.015625","-0.0126953125","-0.0126953125","-0.0126953125","-0.025390625","-0.025390625","-0.025390625","-0.0390625","-0.0390625","-0.0390625"
"4329","-0.0048828125","-0.0048828125","-0.0048828125","-0.0048828125","-0.0048828125","-0.0048828125","-0.09375","-0.09375","-0.09375","-0.056640625","-0.056640625","-0.056640625","-0.046875","-0.046875","-0.046875","-0.0087890625","-0.0087890625","-0.0087890625","-0.0244140625","-0.0244140625","-0.0244140625","-0.0205078125","-0.0205078125","-0.0205078125","-0.0185546875","-0.0185546875","-0.0185546875","-0.0517578125","-0.0517578125","-0.0517578125"
"4330","0.00390625","0.00390625","0.00390625","-0.001953125","-0.001953125","-0.001953125","-0.076171875","-0.076171875","-0.076171875","-0.052734375","-0.052734375","-0.052734375","-0.029296875","-0.029296875","-0.029296875","-0.0048828125","-0.0048828125","-0.0048828125","-0.0185546875","-0.0185546875","-0.0185546875","-0.005859375","-0.005859375","-0.005859375","-0.01171875","-0.01171875","-0.01171875","-0.037109375","-0.037109375","-0.037109375"
"4331","-0.009765625","-0.009765625","-0.009765625","-0.005859375","-0.005859375","-0.005859375","-0.0791015625","-0.0791015625","-0.0791015625","-0.056640625","-0.056640625","-0.056640625","-0.041015625","-0.041015625","-0.041015625","0","0","0","-0.0263671875","-0.0263671875","-0.0263671875","-0.009765625","-0.009765625","-0.009765625","-0.029296875","-0.029296875","-0.029296875","-0.052734375","-0.052734375","-0.052734375"
"4332","0.009765625","0.009765625","0.009765625","0","0","0","-0.07421875","-0.07421875","-0.07421875","-0.05078125","-0.05078125","-0.05078125","-0.03125","-0.03125","-0.03125","-0.005859375","-0.005859375","-0.005859375","-0.0126953125","-0.0126953125","-0.0126953125","-0.01171875","-0.01171875","-0.01171875","-0.015625","-0.015625","-0.015625","-0.0400390625","-0.0400390625","-0.0400390625"
"4333","-0.005859375","-0.005859375","-0.005859375","-0.00390625","-0.00390625","-0.00390625","-0.0810546875","-0.0810546875","-0.0810546875","-0.0556640625","-0.0556640625","-0.0556640625","-0.0546875","-0.0546875","-0.0546875","-0.021484375","-0.021484375","-0.021484375","-0.02734375","-0.02734375","-0.02734375","-0.0126953125","-0.0126953125","-0.0126953125","-0.02734375","-0.02734375","-0.02734375","-0.056640625","-0.056640625","-0.056640625"
"4334","0.001953125","0.001953125","0.001953125","0.0029296875","0.0029296875","0.0029296875","-0.080078125","-0.080078125","-0.080078125","-0.048828125","-0.048828125","-0.048828125","-0.041015625","-0.041015625","-0.041015625","-0.017578125","-0.017578125","-0.017578125","-0.02734375","-0.02734375","-0.02734375","-0.0087890625","-0.0087890625","-0.0087890625","-0.03515625","-0.03515625","-0.03515625","-0.0478515625","-0.0478515625","-0.0478515625"
"4335","0.0029296875","0.0029296875","0.0029296875","-0.009765625","-0.009765625","-0.009765625","-0.0654296875","-0.0654296875","-0.0654296875","-0.0498046875","-0.0498046875","-0.0498046875","-0.046875","-0.046875","-0.046875","-0.001953125","-0.001953125","-0.001953125","-0.029296875","-0.029296875","-0.029296875","-0.01171875","-0.01171875","-0.01171875","-0.03125","-0.03125","-0.03125","-0.046875","-0.046875","-0.046875"
"4336","0.0029296875","0.0029296875","0.0029296875","-0.0078125","-0.0078125","-0.0078125","-0.0693359375","-0.0693359375","-0.0693359375","-0.052734375","-0.052734375","-0.052734375","-0.037109375","-0.037109375","-0.037109375","-0.0185546875","-0.0185546875","-0.0185546875","-0.0224609375","-0.0224609375","-0.0224609375","-0.0029296875","-0.0029296875","-0.0029296875","-0.021484375","-0.021484375","-0.021484375","-0.0341796875","-0.0341796875","-0.0341796875"
"4337","-0.0009765625","-0.0009765625","-0.0009765625","-0.001953125","-0.001953125","-0.001953125","-0.072265625","-0.072265625","-0.072265625","-0.060546875","-0.060546875","-0.060546875","-0.0517578125","-0.0517578125","-0.0517578125","-0.015625","-0.015625","-0.015625","-0.0263671875","-0.0263671875","-0.0263671875","-0.0107421875","-0.0107421875","-0.0107421875","-0.0283203125","-0.0283203125","-0.0283203125","-0.04296875","-0.04296875","-0.04296875"
"4338","0.001953125","0.001953125","0.001953125","-0.009765625","-0.009765625","-0.009765625","-0.0703125","-0.0703125","-0.0703125","-0.048828125","-0.048828125","-0.048828125","-0.037109375","-0.037109375","-0.037109375","-0.0078125","-0.0078125","-0.0078125","-0.029296875","-0.029296875","-0.029296875","-0.013671875","-0.013671875","-0.013671875","-0.02734375","-0.02734375","-0.02734375","-0.046875","-0.046875","-0.046875"
"4339","-0.005859375","-0.005859375","-0.005859375","0.015625","0.015625","0.015625","-0.076171875","-0.076171875","-0.076171875","-0.046875","-0.046875","-0.046875","-0.029296875","-0.029296875","-0.029296875","0.00390625","0.00390625","0.00390625","-0.0087890625","-0.0087890625","-0.0087890625","-0.001953125","-0.001953125","-0.001953125","-0.0107421875","-0.0107421875","-0.0107421875","-0.0400390625","-0.0400390625","-0.0400390625"
