"Step","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_student_agreement_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_1.5 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_1.0 - Teacher_teacher_student_agreement_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_student_agreement_combined__MAX","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined__MIN","tracer_beta_0.2 - Teacher_teacher_student_agreement_combined__MAX"
"3034","0.94921875","0.94921875","0.94921875","0.9296875","0.9296875","0.9296875","0.8671875","0.8671875","0.8671875","0.89453125","0.89453125","0.89453125","0.904296875","0.904296875","0.904296875","0.9287109375","0.9287109375","0.9287109375","0.9111328125","0.9111328125","0.9111328125","0.92578125","0.92578125","0.92578125","0.90234375","0.90234375","0.90234375","0.890625","0.890625","0.890625"
"3035","0.9580078125","0.9580078125","0.9580078125","0.9375","0.9375","0.9375","0.859375","0.859375","0.859375","0.900390625","0.900390625","0.900390625","0.9091796875","0.9091796875","0.9091796875","0.947265625","0.947265625","0.947265625","0.919921875","0.919921875","0.919921875","0.923828125","0.923828125","0.923828125","0.9169921875","0.9169921875","0.9169921875","0.8916015625","0.8916015625","0.8916015625"
"3036","0.9619140625","0.9619140625","0.9619140625","0.931640625","0.931640625","0.931640625","0.849609375","0.849609375","0.849609375","0.880859375","0.880859375","0.880859375","0.896484375","0.896484375","0.896484375","0.923828125","0.923828125","0.923828125","0.9130859375","0.9130859375","0.9130859375","0.9306640625","0.9306640625","0.9306640625","0.908203125","0.908203125","0.908203125","0.876953125","0.876953125","0.876953125"
"3037","0.9384765625","0.9384765625","0.9384765625","0.923828125","0.923828125","0.923828125","0.853515625","0.853515625","0.853515625","0.8828125","0.8828125","0.8828125","0.890625","0.890625","0.890625","0.9169921875","0.9169921875","0.9169921875","0.9208984375","0.9208984375","0.9208984375","0.916015625","0.916015625","0.916015625","0.9140625","0.9140625","0.9140625","0.875","0.875","0.875"
"3038","0.9453125","0.9453125","0.9453125","0.9208984375","0.9208984375","0.9208984375","0.837890625","0.837890625","0.837890625","0.8671875","0.8671875","0.8671875","0.8720703125","0.8720703125","0.8720703125","0.91796875","0.91796875","0.91796875","0.8984375","0.8984375","0.8984375","0.9033203125","0.9033203125","0.9033203125","0.9072265625","0.9072265625","0.9072265625","0.8603515625","0.8603515625","0.8603515625"
"3039","0.966796875","0.966796875","0.966796875","0.9326171875","0.9326171875","0.9326171875","0.8583984375","0.8583984375","0.8583984375","0.8984375","0.8984375","0.8984375","0.892578125","0.892578125","0.892578125","0.9013671875","0.9013671875","0.9013671875","0.89453125","0.89453125","0.89453125","0.90625","0.90625","0.90625","0.8974609375","0.8974609375","0.8974609375","0.8818359375","0.8818359375","0.8818359375"
"3040","0.943359375","0.943359375","0.943359375","0.9248046875","0.9248046875","0.9248046875","0.875","0.875","0.875","0.8984375","0.8984375","0.8984375","0.8876953125","0.8876953125","0.8876953125","0.8935546875","0.8935546875","0.8935546875","0.896484375","0.896484375","0.896484375","0.8994140625","0.8994140625","0.8994140625","0.892578125","0.892578125","0.892578125","0.880859375","0.880859375","0.880859375"
"3041","0.94921875","0.94921875","0.94921875","0.9228515625","0.9228515625","0.9228515625","0.8525390625","0.8525390625","0.8525390625","0.869140625","0.869140625","0.869140625","0.8955078125","0.8955078125","0.8955078125","0.9169921875","0.9169921875","0.9169921875","0.8974609375","0.8974609375","0.8974609375","0.9189453125","0.9189453125","0.9189453125","0.8994140625","0.8994140625","0.8994140625","0.87890625","0.87890625","0.87890625"
"3042","0.9453125","0.9453125","0.9453125","0.9326171875","0.9326171875","0.9326171875","0.86328125","0.86328125","0.86328125","0.87890625","0.87890625","0.87890625","0.8974609375","0.8974609375","0.8974609375","0.9248046875","0.9248046875","0.9248046875","0.8984375","0.8984375","0.8984375","0.927734375","0.927734375","0.927734375","0.9052734375","0.9052734375","0.9052734375","0.8828125","0.8828125","0.8828125"
"3043","0.9482421875","0.9482421875","0.9482421875","0.9521484375","0.9521484375","0.9521484375","0.841796875","0.841796875","0.841796875","0.8828125","0.8828125","0.8828125","0.8974609375","0.8974609375","0.8974609375","0.93359375","0.93359375","0.93359375","0.908203125","0.908203125","0.908203125","0.93359375","0.93359375","0.93359375","0.9248046875","0.9248046875","0.9248046875","0.8681640625","0.8681640625","0.8681640625"
"3044","0.947265625","0.947265625","0.947265625","0.9462890625","0.9462890625","0.9462890625","0.8466796875","0.8466796875","0.8466796875","0.87890625","0.87890625","0.87890625","0.88671875","0.88671875","0.88671875","0.904296875","0.904296875","0.904296875","0.9052734375","0.9052734375","0.9052734375","0.9130859375","0.9130859375","0.9130859375","0.90625","0.90625","0.90625","0.87109375","0.87109375","0.87109375"
"3045","0.9580078125","0.9580078125","0.9580078125","0.919921875","0.919921875","0.919921875","0.861328125","0.861328125","0.861328125","0.8876953125","0.8876953125","0.8876953125","0.88671875","0.88671875","0.88671875","0.90625","0.90625","0.90625","0.89453125","0.89453125","0.89453125","0.9150390625","0.9150390625","0.9150390625","0.9111328125","0.9111328125","0.9111328125","0.8837890625","0.8837890625","0.8837890625"
"3046","0.9404296875","0.9404296875","0.9404296875","0.9345703125","0.9345703125","0.9345703125","0.8486328125","0.8486328125","0.8486328125","0.8837890625","0.8837890625","0.8837890625","0.8994140625","0.8994140625","0.8994140625","0.9296875","0.9296875","0.9296875","0.91015625","0.91015625","0.91015625","0.9267578125","0.9267578125","0.9267578125","0.91796875","0.91796875","0.91796875","0.896484375","0.896484375","0.896484375"
"3047","0.9599609375","0.9599609375","0.9599609375","0.9365234375","0.9365234375","0.9365234375","0.845703125","0.845703125","0.845703125","0.861328125","0.861328125","0.861328125","0.876953125","0.876953125","0.876953125","0.9306640625","0.9306640625","0.9306640625","0.8994140625","0.8994140625","0.8994140625","0.923828125","0.923828125","0.923828125","0.9091796875","0.9091796875","0.9091796875","0.876953125","0.876953125","0.876953125"
"3048","0.9404296875","0.9404296875","0.9404296875","0.9375","0.9375","0.9375","0.8369140625","0.8369140625","0.8369140625","0.87109375","0.87109375","0.87109375","0.8759765625","0.8759765625","0.8759765625","0.93359375","0.93359375","0.93359375","0.908203125","0.908203125","0.908203125","0.9404296875","0.9404296875","0.9404296875","0.8994140625","0.8994140625","0.8994140625","0.869140625","0.869140625","0.869140625"
"3049","0.9462890625","0.9462890625","0.9462890625","0.92578125","0.92578125","0.92578125","0.857421875","0.857421875","0.857421875","0.8837890625","0.8837890625","0.8837890625","0.9033203125","0.9033203125","0.9033203125","0.91015625","0.91015625","0.91015625","0.9150390625","0.9150390625","0.9150390625","0.908203125","0.908203125","0.908203125","0.90625","0.90625","0.90625","0.896484375","0.896484375","0.896484375"
"3050","0.953125","0.953125","0.953125","0.9384765625","0.9384765625","0.9384765625","0.85546875","0.85546875","0.85546875","0.8984375","0.8984375","0.8984375","0.9091796875","0.9091796875","0.9091796875","0.935546875","0.935546875","0.935546875","0.9140625","0.9140625","0.9140625","0.9375","0.9375","0.9375","0.931640625","0.931640625","0.931640625","0.87890625","0.87890625","0.87890625"
"3051","0.94921875","0.94921875","0.94921875","0.9189453125","0.9189453125","0.9189453125","0.8310546875","0.8310546875","0.8310546875","0.849609375","0.849609375","0.849609375","0.8759765625","0.8759765625","0.8759765625","0.9140625","0.9140625","0.9140625","0.904296875","0.904296875","0.904296875","0.9091796875","0.9091796875","0.9091796875","0.884765625","0.884765625","0.884765625","0.85546875","0.85546875","0.85546875"
"3052","0.9462890625","0.9462890625","0.9462890625","0.931640625","0.931640625","0.931640625","0.8583984375","0.8583984375","0.8583984375","0.892578125","0.892578125","0.892578125","0.896484375","0.896484375","0.896484375","0.91796875","0.91796875","0.91796875","0.91796875","0.91796875","0.91796875","0.9267578125","0.9267578125","0.9267578125","0.9091796875","0.9091796875","0.9091796875","0.8896484375","0.8896484375","0.8896484375"
"3053","0.9580078125","0.9580078125","0.9580078125","0.927734375","0.927734375","0.927734375","0.8505859375","0.8505859375","0.8505859375","0.884765625","0.884765625","0.884765625","0.8955078125","0.8955078125","0.8955078125","0.9111328125","0.9111328125","0.9111328125","0.8984375","0.8984375","0.8984375","0.9228515625","0.9228515625","0.9228515625","0.9072265625","0.9072265625","0.9072265625","0.8681640625","0.8681640625","0.8681640625"
"3054","0.9482421875","0.9482421875","0.9482421875","0.935546875","0.935546875","0.935546875","0.880859375","0.880859375","0.880859375","0.90234375","0.90234375","0.90234375","0.8984375","0.8984375","0.8984375","0.9189453125","0.9189453125","0.9189453125","0.9169921875","0.9169921875","0.9169921875","0.9169921875","0.9169921875","0.9169921875","0.9169921875","0.9169921875","0.9169921875","0.890625","0.890625","0.890625"
"3055","0.951171875","0.951171875","0.951171875","0.9228515625","0.9228515625","0.9228515625","0.84765625","0.84765625","0.84765625","0.888671875","0.888671875","0.888671875","0.8916015625","0.8916015625","0.8916015625","0.9267578125","0.9267578125","0.9267578125","0.908203125","0.908203125","0.908203125","0.9384765625","0.9384765625","0.9384765625","0.9267578125","0.9267578125","0.9267578125","0.8798828125","0.8798828125","0.8798828125"
"3056","0.94921875","0.94921875","0.94921875","0.9013671875","0.9013671875","0.9013671875","0.8564453125","0.8564453125","0.8564453125","0.8798828125","0.8798828125","0.8798828125","0.892578125","0.892578125","0.892578125","0.9052734375","0.9052734375","0.9052734375","0.8984375","0.8984375","0.8984375","0.9052734375","0.9052734375","0.9052734375","0.8916015625","0.8916015625","0.8916015625","0.8896484375","0.8896484375","0.8896484375"
"3057","0.94921875","0.94921875","0.94921875","0.931640625","0.931640625","0.931640625","0.8544921875","0.8544921875","0.8544921875","0.8837890625","0.8837890625","0.8837890625","0.8876953125","0.8876953125","0.8876953125","0.9208984375","0.9208984375","0.9208984375","0.9111328125","0.9111328125","0.9111328125","0.921875","0.921875","0.921875","0.9150390625","0.9150390625","0.9150390625","0.880859375","0.880859375","0.880859375"
"3058","0.9560546875","0.9560546875","0.9560546875","0.93359375","0.93359375","0.93359375","0.8515625","0.8515625","0.8515625","0.875","0.875","0.875","0.892578125","0.892578125","0.892578125","0.9404296875","0.9404296875","0.9404296875","0.919921875","0.919921875","0.919921875","0.9287109375","0.9287109375","0.9287109375","0.9248046875","0.9248046875","0.9248046875","0.884765625","0.884765625","0.884765625"
"3059","0.9560546875","0.9560546875","0.9560546875","0.939453125","0.939453125","0.939453125","0.85546875","0.85546875","0.85546875","0.89453125","0.89453125","0.89453125","0.892578125","0.892578125","0.892578125","0.9140625","0.9140625","0.9140625","0.8818359375","0.8818359375","0.8818359375","0.921875","0.921875","0.921875","0.8876953125","0.8876953125","0.8876953125","0.8857421875","0.8857421875","0.8857421875"
"3060","0.95703125","0.95703125","0.95703125","0.919921875","0.919921875","0.919921875","0.853515625","0.853515625","0.853515625","0.8623046875","0.8623046875","0.8623046875","0.884765625","0.884765625","0.884765625","0.91796875","0.91796875","0.91796875","0.91015625","0.91015625","0.91015625","0.908203125","0.908203125","0.908203125","0.9013671875","0.9013671875","0.9013671875","0.8642578125","0.8642578125","0.8642578125"
"3061","0.939453125","0.939453125","0.939453125","0.9326171875","0.9326171875","0.9326171875","0.837890625","0.837890625","0.837890625","0.8779296875","0.8779296875","0.8779296875","0.8837890625","0.8837890625","0.8837890625","0.921875","0.921875","0.921875","0.90625","0.90625","0.90625","0.92578125","0.92578125","0.92578125","0.9150390625","0.9150390625","0.9150390625","0.8623046875","0.8623046875","0.8623046875"
"3062","0.943359375","0.943359375","0.943359375","0.9345703125","0.9345703125","0.9345703125","0.845703125","0.845703125","0.845703125","0.8896484375","0.8896484375","0.8896484375","0.9013671875","0.9013671875","0.9013671875","0.9208984375","0.9208984375","0.9208984375","0.90234375","0.90234375","0.90234375","0.9306640625","0.9306640625","0.9306640625","0.896484375","0.896484375","0.896484375","0.88671875","0.88671875","0.88671875"
"3063","0.9541015625","0.9541015625","0.9541015625","0.9296875","0.9296875","0.9296875","0.8740234375","0.8740234375","0.8740234375","0.8974609375","0.8974609375","0.8974609375","0.9091796875","0.9091796875","0.9091796875","0.9365234375","0.9365234375","0.9365234375","0.908203125","0.908203125","0.908203125","0.9169921875","0.9169921875","0.9169921875","0.916015625","0.916015625","0.916015625","0.8876953125","0.8876953125","0.8876953125"
"3064","0.9482421875","0.9482421875","0.9482421875","0.94140625","0.94140625","0.94140625","0.873046875","0.873046875","0.873046875","0.8935546875","0.8935546875","0.8935546875","0.908203125","0.908203125","0.908203125","0.9287109375","0.9287109375","0.9287109375","0.9208984375","0.9208984375","0.9208984375","0.923828125","0.923828125","0.923828125","0.91796875","0.91796875","0.91796875","0.88671875","0.88671875","0.88671875"
"3065","0.943359375","0.943359375","0.943359375","0.916015625","0.916015625","0.916015625","0.84375","0.84375","0.84375","0.8740234375","0.8740234375","0.8740234375","0.875","0.875","0.875","0.916015625","0.916015625","0.916015625","0.8974609375","0.8974609375","0.8974609375","0.91015625","0.91015625","0.91015625","0.90234375","0.90234375","0.90234375","0.87109375","0.87109375","0.87109375"
"3066","0.9501953125","0.9501953125","0.9501953125","0.9296875","0.9296875","0.9296875","0.8583984375","0.8583984375","0.8583984375","0.896484375","0.896484375","0.896484375","0.89453125","0.89453125","0.89453125","0.935546875","0.935546875","0.935546875","0.91796875","0.91796875","0.91796875","0.9248046875","0.9248046875","0.9248046875","0.92578125","0.92578125","0.92578125","0.8935546875","0.8935546875","0.8935546875"
"3067","0.947265625","0.947265625","0.947265625","0.9287109375","0.9287109375","0.9287109375","0.8505859375","0.8505859375","0.8505859375","0.8720703125","0.8720703125","0.8720703125","0.884765625","0.884765625","0.884765625","0.9267578125","0.9267578125","0.9267578125","0.908203125","0.908203125","0.908203125","0.91796875","0.91796875","0.91796875","0.91796875","0.91796875","0.91796875","0.8896484375","0.8896484375","0.8896484375"
"3068","0.9521484375","0.9521484375","0.9521484375","0.939453125","0.939453125","0.939453125","0.857421875","0.857421875","0.857421875","0.880859375","0.880859375","0.880859375","0.8955078125","0.8955078125","0.8955078125","0.92578125","0.92578125","0.92578125","0.8984375","0.8984375","0.8984375","0.9169921875","0.9169921875","0.9169921875","0.9033203125","0.9033203125","0.9033203125","0.869140625","0.869140625","0.869140625"
"3069","0.947265625","0.947265625","0.947265625","0.9326171875","0.9326171875","0.9326171875","0.8759765625","0.8759765625","0.8759765625","0.890625","0.890625","0.890625","0.900390625","0.900390625","0.900390625","0.9375","0.9375","0.9375","0.904296875","0.904296875","0.904296875","0.9326171875","0.9326171875","0.9326171875","0.8984375","0.8984375","0.8984375","0.8916015625","0.8916015625","0.8916015625"
"3070","0.9619140625","0.9619140625","0.9619140625","0.9365234375","0.9365234375","0.9365234375","0.8583984375","0.8583984375","0.8583984375","0.87109375","0.87109375","0.87109375","0.890625","0.890625","0.890625","0.9208984375","0.9208984375","0.9208984375","0.896484375","0.896484375","0.896484375","0.91796875","0.91796875","0.91796875","0.90234375","0.90234375","0.90234375","0.873046875","0.873046875","0.873046875"
"3071","0.94921875","0.94921875","0.94921875","0.9189453125","0.9189453125","0.9189453125","0.845703125","0.845703125","0.845703125","0.890625","0.890625","0.890625","0.892578125","0.892578125","0.892578125","0.9130859375","0.9130859375","0.9130859375","0.9052734375","0.9052734375","0.9052734375","0.9150390625","0.9150390625","0.9150390625","0.8935546875","0.8935546875","0.8935546875","0.87890625","0.87890625","0.87890625"
"3072","0.94921875","0.94921875","0.94921875","0.9130859375","0.9130859375","0.9130859375","0.83984375","0.83984375","0.83984375","0.8759765625","0.8759765625","0.8759765625","0.884765625","0.884765625","0.884765625","0.9140625","0.9140625","0.9140625","0.9091796875","0.9091796875","0.9091796875","0.916015625","0.916015625","0.916015625","0.9052734375","0.9052734375","0.9052734375","0.88671875","0.88671875","0.88671875"
"3073","0.9404296875","0.9404296875","0.9404296875","0.912109375","0.912109375","0.912109375","0.83984375","0.83984375","0.83984375","0.8779296875","0.8779296875","0.8779296875","0.8701171875","0.8701171875","0.8701171875","0.9013671875","0.9013671875","0.9013671875","0.8994140625","0.8994140625","0.8994140625","0.9052734375","0.9052734375","0.9052734375","0.9111328125","0.9111328125","0.9111328125","0.86328125","0.86328125","0.86328125"
"3074","0.9560546875","0.9560546875","0.9560546875","0.923828125","0.923828125","0.923828125","0.84375","0.84375","0.84375","0.8681640625","0.8681640625","0.8681640625","0.8994140625","0.8994140625","0.8994140625","0.912109375","0.912109375","0.912109375","0.90625","0.90625","0.90625","0.9033203125","0.9033203125","0.9033203125","0.904296875","0.904296875","0.904296875","0.888671875","0.888671875","0.888671875"
