"Step","tracer_ema_up_freq_1 - Teacher_teacher_student_kl_combined","tracer_ema_up_freq_1 - Teacher_teacher_student_kl_combined__MIN","tracer_ema_up_freq_1 - Teacher_teacher_student_kl_combined__MAX","tracer_ema_up_freq_500 - Teacher_teacher_student_kl_combined","tracer_ema_up_freq_500 - Teacher_teacher_student_kl_combined__MIN","tracer_ema_up_freq_500 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_2500 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_2500 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_2500 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_1000 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_1000 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_1000 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_500 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_500 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_500 - Teacher_teacher_student_kl_combined__MAX","tracer_beta_1.5 - Teacher_teacher_student_kl_combined","tracer_beta_1.5 - Teacher_teacher_student_kl_combined__MIN","tracer_beta_1.5 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_50 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_50 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_50 - Teacher_teacher_student_kl_combined__MAX","tracer_beta_1.0 - Teacher_teacher_student_kl_combined","tracer_beta_1.0 - Teacher_teacher_student_kl_combined__MIN","tracer_beta_1.0 - Teacher_teacher_student_kl_combined__MAX","tracer_bma_up_freq_5 - Teacher_teacher_student_kl_combined","tracer_bma_up_freq_5 - Teacher_teacher_student_kl_combined__MIN","tracer_bma_up_freq_5 - Teacher_teacher_student_kl_combined__MAX","tracer_beta_0.2 - Teacher_teacher_student_kl_combined","tracer_beta_0.2 - Teacher_teacher_student_kl_combined__MIN","tracer_beta_0.2 - Teacher_teacher_student_kl_combined__MAX"
"45","0.0010131476446986198","0.0010131476446986198","0.0010131476446986198","0.18941959738731384","0.18941959738731384","0.18941959738731384","0.19735774397850037","0.19735774397850037","0.19735774397850037","0.19735774397850037","0.19735774397850037","0.19735774397850037","0.19735774397850037","0.19735774397850037","0.19735774397850037","0.03729322925209999","0.03729322925209999","0.03729322925209999","0.13184323906898499","0.13184323906898499","0.13184323906898499","0.0562886968255043","0.0562886968255043","0.0562886968255043","0.10249179601669312","0.10249179601669312","0.10249179601669312","0.1409519761800766","0.1409519761800766","0.1409519761800766"
"46","0.0007948023267090321","0.0007948023267090321","0.0007948023267090321","0.20168790221214294","0.20168790221214294","0.20168790221214294","0.20999890565872192","0.20999890565872192","0.20999890565872192","0.20999890565872192","0.20999890565872192","0.20999890565872192","0.20999890565872192","0.20999890565872192","0.20999890565872192","0.03739666938781738","0.03739666938781738","0.03739666938781738","0.13940292596817017","0.13940292596817017","0.13940292596817017","0.0554807111620903","0.0554807111620903","0.0554807111620903","0.10132448375225067","0.10132448375225067","0.10132448375225067","0.14424654841423035","0.14424654841423035","0.14424654841423035"
"47","0.0008614761172793806","0.0008614761172793806","0.0008614761172793806","0.1766049861907959","0.1766049861907959","0.1766049861907959","0.18395301699638367","0.18395301699638367","0.18395301699638367","0.18395301699638367","0.18395301699638367","0.18395301699638367","0.18395301699638367","0.18395301699638367","0.18395301699638367","0.03287120535969734","0.03287120535969734","0.03287120535969734","0.12923869490623474","0.12923869490623474","0.12923869490623474","0.0503741055727005","0.0503741055727005","0.0503741055727005","0.094907745718956","0.094907745718956","0.094907745718956","0.13081425428390503","0.13081425428390503","0.13081425428390503"
"48","0.0008794059394858778","0.0008794059394858778","0.0008794059394858778","0.16542378067970276","0.16542378067970276","0.16542378067970276","0.17168955504894257","0.17168955504894257","0.17168955504894257","0.17168955504894257","0.17168955504894257","0.17168955504894257","0.17168955504894257","0.17168955504894257","0.17168955504894257","0.03359629213809967","0.03359629213809967","0.03359629213809967","0.11874961853027344","0.11874961853027344","0.11874961853027344","0.04795617610216141","0.04795617610216141","0.04795617610216141","0.08502179384231567","0.08502179384231567","0.08502179384231567","0.11995944380760193","0.11995944380760193","0.11995944380760193"
"49","0.0009202004293911159","0.0009202004293911159","0.0009202004293911159","0.1944362223148346","0.1944362223148346","0.1944362223148346","0.19912703335285187","0.19912703335285187","0.19912703335285187","0.19912703335285187","0.19912703335285187","0.19912703335285187","0.19912703335285187","0.19912703335285187","0.19912703335285187","0.03664020448923111","0.03664020448923111","0.03664020448923111","0.13985678553581238","0.13985678553581238","0.13985678553581238","0.054007772356271744","0.054007772356271744","0.054007772356271744","0.09888987988233566","0.09888987988233566","0.09888987988233566","0.14010891318321228","0.14010891318321228","0.14010891318321228"
"50","0.0009165913797914982","0.0009165913797914982","0.0009165913797914982","0.18845416605472565","0.18845416605472565","0.18845416605472565","0.19773858785629272","0.19773858785629272","0.19773858785629272","0.19773858785629272","0.19773858785629272","0.19773858785629272","0.19773858785629272","0.19773858785629272","0.19773858785629272","0.04420192539691925","0.04420192539691925","0.04420192539691925","0.14410686492919922","0.14410686492919922","0.14410686492919922","0.0637253075838089","0.0637253075838089","0.0637253075838089","0.10700495541095734","0.10700495541095734","0.10700495541095734","0.14393913745880127","0.14393913745880127","0.14393913745880127"
"51","0.0008314720471389592","0.0008314720471389592","0.0008314720471389592","0.17778514325618744","0.17778514325618744","0.17778514325618744","0.18379423022270203","0.18379423022270203","0.18379423022270203","0.18379423022270203","0.18379423022270203","0.18379423022270203","0.18379423022270203","0.18379423022270203","0.18379423022270203","0.03965684026479721","0.03965684026479721","0.03965684026479721","0.1350366324186325","0.1350366324186325","0.1350366324186325","0.056007564067840576","0.056007564067840576","0.056007564067840576","0.09960358589887619","0.09960358589887619","0.09960358589887619","0.13487771153450012","0.13487771153450012","0.13487771153450012"
"52","0.0008465442806482315","0.0008465442806482315","0.0008465442806482315","0.19372032582759857","0.19372032582759857","0.19372032582759857","0.20212620496749878","0.20212620496749878","0.20212620496749878","0.20212620496749878","0.20212620496749878","0.20212620496749878","0.20212620496749878","0.20212620496749878","0.20212620496749878","0.04593360424041748","0.04593360424041748","0.04593360424041748","0.12931519746780396","0.12931519746780396","0.12931519746780396","0.06676016747951508","0.06676016747951508","0.06676016747951508","0.1111920103430748","0.1111920103430748","0.1111920103430748","0.14744508266448975","0.14744508266448975","0.14744508266448975"
"53","0.0009306129068136215","0.0009306129068136215","0.0009306129068136215","0.20664331316947937","0.20664331316947937","0.20664331316947937","0.21243232488632202","0.21243232488632202","0.21243232488632202","0.21243232488632202","0.21243232488632202","0.21243232488632202","0.21243232488632202","0.21243232488632202","0.21243232488632202","0.03560223430395126","0.03560223430395126","0.03560223430395126","0.13383518159389496","0.13383518159389496","0.13383518159389496","0.05316495895385742","0.05316495895385742","0.05316495895385742","0.10465548932552338","0.10465548932552338","0.10465548932552338","0.14927555620670319","0.14927555620670319","0.14927555620670319"
"54","0.0007833821582607925","0.0007833821582607925","0.0007833821582607925","0.19303712248802185","0.19303712248802185","0.19303712248802185","0.20044675469398499","0.20044675469398499","0.20044675469398499","0.20044675469398499","0.20044675469398499","0.20044675469398499","0.20044675469398499","0.20044675469398499","0.20044675469398499","0.039103589951992035","0.039103589951992035","0.039103589951992035","0.1310197114944458","0.1310197114944458","0.1310197114944458","0.05684594437479973","0.05684594437479973","0.05684594437479973","0.10265232622623444","0.10265232622623444","0.10265232622623444","0.14093329012393951","0.14093329012393951","0.14093329012393951"
"55","0.0008517563110217452","0.0008517563110217452","0.0008517563110217452","0.20323199033737183","0.20323199033737183","0.20323199033737183","0.21330754458904266","0.21330754458904266","0.21330754458904266","0.21330754458904266","0.21330754458904266","0.21330754458904266","0.21330754458904266","0.21330754458904266","0.21330754458904266","0.03947525471448898","0.03947525471448898","0.03947525471448898","0.14084526896476746","0.14084526896476746","0.14084526896476746","0.05905762314796448","0.05905762314796448","0.05905762314796448","0.1082749217748642","0.1082749217748642","0.1082749217748642","0.1515231430530548","0.1515231430530548","0.1515231430530548"
"56","0.0008230215753428638","0.0008230215753428638","0.0008230215753428638","0.19286859035491943","0.19286859035491943","0.19286859035491943","0.198585644364357","0.198585644364357","0.198585644364357","0.198585644364357","0.198585644364357","0.198585644364357","0.198585644364357","0.198585644364357","0.198585644364357","0.03561940789222717","0.03561940789222717","0.03561940789222717","0.12755948305130005","0.12755948305130005","0.12755948305130005","0.052478380501270294","0.052478380501270294","0.052478380501270294","0.09765729308128357","0.09765729308128357","0.09765729308128357","0.13827750086784363","0.13827750086784363","0.13827750086784363"
"57","0.0008082634303718805","0.0008082634303718805","0.0008082634303718805","0.19892185926437378","0.19892185926437378","0.19892185926437378","0.2071690708398819","0.2071690708398819","0.2071690708398819","0.2071690708398819","0.2071690708398819","0.2071690708398819","0.2071690708398819","0.2071690708398819","0.2071690708398819","0.0397278368473053","0.0397278368473053","0.0397278368473053","0.13834479451179504","0.13834479451179504","0.13834479451179504","0.05793478339910507","0.05793478339910507","0.05793478339910507","0.10494375228881836","0.10494375228881836","0.10494375228881836","0.14710405468940735","0.14710405468940735","0.14710405468940735"
"58","0.0008252972038462758","0.0008252972038462758","0.0008252972038462758","0.21652351319789886","0.21652351319789886","0.21652351319789886","0.2239132523536682","0.2239132523536682","0.2239132523536682","0.2239132523536682","0.2239132523536682","0.2239132523536682","0.2239132523536682","0.2239132523536682","0.2239132523536682","0.04027995467185974","0.04027995467185974","0.04027995467185974","0.15170219540596008","0.15170219540596008","0.15170219540596008","0.05969775468111038","0.05969775468111038","0.05969775468111038","0.1097361296415329","0.1097361296415329","0.1097361296415329","0.15824539959430695","0.15824539959430695","0.15824539959430695"
"59","0.0008528195903636515","0.0008528195903636515","0.0008528195903636515","0.19690552353858948","0.19690552353858948","0.19690552353858948","0.20103926956653595","0.20103926956653595","0.20103926956653595","0.20103926956653595","0.20103926956653595","0.20103926956653595","0.20103926956653595","0.20103926956653595","0.20103926956653595","0.03919266164302826","0.03919266164302826","0.03919266164302826","0.14093178510665894","0.14093178510665894","0.14093178510665894","0.057915717363357544","0.057915717363357544","0.057915717363357544","0.10403205454349518","0.10403205454349518","0.10403205454349518","0.14762459695339203","0.14762459695339203","0.14762459695339203"
"60","0.0008769138948991895","0.0008769138948991895","0.0008769138948991895","0.21707311272621155","0.21707311272621155","0.21707311272621155","0.22733604907989502","0.22733604907989502","0.22733604907989502","0.22733604907989502","0.22733604907989502","0.22733604907989502","0.22733604907989502","0.22733604907989502","0.22733604907989502","0.042962826788425446","0.042962826788425446","0.042962826788425446","0.15589937567710876","0.15589937567710876","0.15589937567710876","0.0638294368982315","0.0638294368982315","0.0638294368982315","0.11595354974269867","0.11595354974269867","0.11595354974269867","0.1610005497932434","0.1610005497932434","0.1610005497932434"
"61","0.0007979700458236039","0.0007979700458236039","0.0007979700458236039","0.22196635603904724","0.22196635603904724","0.22196635603904724","0.22935160994529724","0.22935160994529724","0.22935160994529724","0.22935160994529724","0.22935160994529724","0.22935160994529724","0.22935160994529724","0.22935160994529724","0.22935160994529724","0.041414834558963776","0.041414834558963776","0.041414834558963776","0.1541176736354828","0.1541176736354828","0.1541176736354828","0.06184954196214676","0.06184954196214676","0.06184954196214676","0.1129162535071373","0.1129162535071373","0.1129162535071373","0.16217783093452454","0.16217783093452454","0.16217783093452454"
"62","0.0008552998187951744","0.0008552998187951744","0.0008552998187951744","0.20322415232658386","0.20322415232658386","0.20322415232658386","0.21290691196918488","0.21290691196918488","0.21290691196918488","0.21290691196918488","0.21290691196918488","0.21290691196918488","0.21290691196918488","0.21290691196918488","0.21290691196918488","0.03790106996893883","0.03790106996893883","0.03790106996893883","0.1245671734213829","0.1245671734213829","0.1245671734213829","0.056496381759643555","0.056496381759643555","0.056496381759643555","0.10268940031528473","0.10268940031528473","0.10268940031528473","0.14761412143707275","0.14761412143707275","0.14761412143707275"
"63","0.0008566546603105962","0.0008566546603105962","0.0008566546603105962","0.2226938009262085","0.2226938009262085","0.2226938009262085","0.23040682077407837","0.23040682077407837","0.23040682077407837","0.23040682077407837","0.23040682077407837","0.23040682077407837","0.23040682077407837","0.23040682077407837","0.23040682077407837","0.04430948570370674","0.04430948570370674","0.04430948570370674","0.1403035670518875","0.1403035670518875","0.1403035670518875","0.06346650421619415","0.06346650421619415","0.06346650421619415","0.11277393251657486","0.11277393251657486","0.11277393251657486","0.15900786221027374","0.15900786221027374","0.15900786221027374"
"64","0.0007949211867526174","0.0007949211867526174","0.0007949211867526174","0.21021810173988342","0.21021810173988342","0.21021810173988342","0.21957769989967346","0.21957769989967346","0.21957769989967346","0.21957769989967346","0.21957769989967346","0.21957769989967346","0.21957769989967346","0.21957769989967346","0.21957769989967346","0.0358201339840889","0.0358201339840889","0.0358201339840889","0.1333281695842743","0.1333281695842743","0.1333281695842743","0.05260907858610153","0.05260907858610153","0.05260907858610153","0.10126407444477081","0.10126407444477081","0.10126407444477081","0.15058578550815582","0.15058578550815582","0.15058578550815582"
"65","0.0009606225648894906","0.0009606225648894906","0.0009606225648894906","0.211650550365448","0.211650550365448","0.211650550365448","0.2214207649230957","0.2214207649230957","0.2214207649230957","0.2214207649230957","0.2214207649230957","0.2214207649230957","0.2214207649230957","0.2214207649230957","0.2214207649230957","0.04321049153804779","0.04321049153804779","0.04321049153804779","0.1434803605079651","0.1434803605079651","0.1434803605079651","0.06244266405701637","0.06244266405701637","0.06244266405701637","0.1147533655166626","0.1147533655166626","0.1147533655166626","0.15775486826896667","0.15775486826896667","0.15775486826896667"
"66","0.0007519278442487121","0.0007519278442487121","0.0007519278442487121","0.22302690148353577","0.22302690148353577","0.22302690148353577","0.2286873161792755","0.2286873161792755","0.2286873161792755","0.2286873161792755","0.2286873161792755","0.2286873161792755","0.2286873161792755","0.2286873161792755","0.2286873161792755","0.04475647583603859","0.04475647583603859","0.04475647583603859","0.15110191702842712","0.15110191702842712","0.15110191702842712","0.0637071281671524","0.0637071281671524","0.0637071281671524","0.11625979840755463","0.11625979840755463","0.11625979840755463","0.16646787524223328","0.16646787524223328","0.16646787524223328"
